,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,1.157,0.574,0.037,0.356,0.141,0.385,0.52,0.232
1,1.156,0.575,0.026,0.429,0.166,0.356,0.514,0.235
2,1.157,0.577,0.029,0.395,0.133,0.371,0.509,0.255
3,1.158,0.575,0.024,0.363,0.122,0.362,0.507,0.246
4,1.156,0.577,0.047,0.402,0.124,0.339,0.487,0.239
5,1.156,0.575,0.033,0.404,0.104,0.408,0.464,0.227
6,1.156,0.575,0.024,0.375,0.096,0.386,0.482,0.263
7,1.15,0.575,0.038,0.351,0.121,0.325,0.5,0.223
8,1.154,0.575,0.047,0.353,0.126,0.354,0.538,0.245
9,1.154,0.575,0.031,0.388,0.093,0.371,0.508,0.208
10,1.147,0.574,0.048,0.385,0.12,0.37,0.519,0.231
11,1.15,0.575,0.038,0.38,0.14,0.34,0.504,0.222
12,1.155,0.575,0.037,0.34,0.158,0.346,0.528,0.246
13,1.146,0.574,0.043,0.385,0.106,0.363,0.515,0.197
14,1.142,0.573,0.042,0.352,0.123,0.375,0.504,0.223
15,1.145,0.574,0.057,0.372,0.117,0.428,0.504,0.237
16,1.149,0.574,0.05,0.354,0.124,0.319,0.482,0.238
17,1.15,0.574,0.042,0.366,0.163,0.361,0.579,0.227
18,1.14,0.574,0.047,0.337,0.145,0.377,0.509,0.198
19,1.145,0.577,0.051,0.39,0.105,0.374,0.491,0.223
20,1.148,0.573,0.045,0.308,0.153,0.354,0.498,0.256
21,1.142,0.572,0.037,0.374,0.164,0.395,0.494,0.217
22,1.139,0.574,0.044,0.341,0.189,0.363,0.518,0.235
23,1.141,0.573,0.047,0.385,0.167,0.339,0.526,0.199
24,1.148,0.573,0.047,0.413,0.128,0.352,0.514,0.251
25,1.136,0.572,0.049,0.361,0.09,0.378,0.479,0.267
26,1.141,0.572,0.053,0.349,0.114,0.343,0.487,0.277
27,1.13,0.572,0.048,0.359,0.13,0.38,0.491,0.202
28,1.133,0.573,0.036,0.358,0.132,0.401,0.504,0.253
29,1.18,0.641,0.043,0.345,0.099,0.433,0.534,0.273
30,1.505,1.013,0.095,0.377,0.127,0.743,0.77,0.446
31,1.892,1.368,0.157,0.486,0.175,1.386,1.038,0.903
32,2.114,1.566,0.188,0.503,0.218,1.824,1.25,1.307
33,2.244,1.673,0.231,0.615,0.253,2.13,1.375,1.565
34,2.348,1.737,0.211,0.693,0.219,2.298,1.523,1.758
35,2.446,1.781,0.227,0.843,0.24,2.442,1.63,1.963
36,2.545,1.814,0.215,0.934,0.227,2.637,1.752,2.019
37,2.653,1.838,0.253,1.055,0.222,2.74,1.932,2.172
38,2.779,1.858,0.207,1.308,0.29,2.863,2.119,2.228
39,2.909,1.874,0.26,1.56,0.375,2.99,2.331,2.323
40,3.051,1.883,0.266,1.832,0.377,3.148,2.512,2.553
41,3.186,1.892,0.353,2.2,0.456,3.283,2.723,2.677
42,3.327,1.899,0.46,2.519,0.596,3.386,2.913,2.806
43,3.461,1.903,0.652,2.823,0.776,3.511,3.142,2.93
44,3.599,1.905,1.578,3.148,0.912,3.628,3.36,3.295
45,3.734,1.908,3.486,3.495,1.055,3.803,3.648,4.012
46,3.895,1.91,4.367,4.006,1.207,4.169,4.058,4.58
47,4.142,1.91,4.568,4.71,1.372,4.69,4.429,4.799
48,4.419,1.909,4.553,4.894,1.642,4.83,4.73,4.808
49,4.631,1.909,4.499,4.928,2.353,4.886,4.871,4.822
50,4.783,1.906,4.438,4.921,3.766,4.892,4.923,4.829
51,4.863,1.905,4.348,4.909,4.533,4.885,4.933,4.817
52,4.898,1.901,4.283,4.896,4.775,4.884,4.938,4.812
53,4.913,1.898,4.229,4.881,4.798,4.878,4.941,4.804
54,4.92,1.895,4.172,4.866,4.776,4.872,4.94,4.785
55,4.921,1.891,4.109,4.866,4.736,4.872,4.939,4.776
56,4.921,1.888,4.089,4.853,4.716,4.869,4.938,4.779
57,4.922,1.885,4.048,4.849,4.68,4.867,4.937,4.79
58,4.922,1.88,4.033,4.838,4.65,4.858,4.938,4.757
59,4.92,1.877,4.001,4.837,4.611,4.862,4.934,4.761
60,4.919,1.871,3.978,4.832,4.582,4.866,4.934,4.735
61,4.918,1.869,3.959,4.839,4.556,4.866,4.934,4.752
62,4.917,1.865,3.947,4.816,4.54,4.851,4.932,4.743
63,4.917,1.862,3.928,4.83,4.516,4.864,4.931,4.761
64,4.917,1.856,3.912,4.817,4.493,4.854,4.929,4.757
