,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,1.218,0.661,0.096,0.473,0.153,0.404,0.665,0.233
1,1.222,0.66,0.103,0.495,0.152,0.468,0.654,0.323
2,1.215,0.662,0.082,0.478,0.213,0.461,0.635,0.261
3,1.214,0.661,0.094,0.485,0.16,0.425,0.631,0.219
4,1.216,0.662,0.116,0.488,0.153,0.473,0.658,0.214
5,1.218,0.66,0.076,0.482,0.215,0.461,0.651,0.253
6,1.218,0.661,0.088,0.492,0.211,0.438,0.634,0.244
7,1.225,0.659,0.092,0.435,0.131,0.441,0.634,0.281
8,1.215,0.659,0.106,0.496,0.163,0.474,0.635,0.355
9,1.224,0.662,0.095,0.478,0.142,0.46,0.683,0.253
10,1.217,0.66,0.077,0.483,0.181,0.485,0.627,0.228
11,1.217,0.66,0.089,0.519,0.189,0.486,0.677,0.24
12,1.212,0.657,0.098,0.487,0.145,0.462,0.657,0.237
13,1.213,0.659,0.097,0.515,0.208,0.483,0.685,0.258
14,1.206,0.659,0.089,0.486,0.166,0.496,0.675,0.228
15,1.218,0.657,0.076,0.502,0.205,0.41,0.578,0.281
16,1.222,0.657,0.112,0.533,0.159,0.443,0.572,0.294
17,1.217,0.657,0.094,0.5,0.169,0.476,0.598,0.27
18,1.208,0.657,0.077,0.467,0.135,0.392,0.611,0.217
19,1.214,0.659,0.105,0.48,0.138,0.479,0.575,0.24
20,1.213,0.656,0.085,0.477,0.123,0.483,0.608,0.25
21,1.212,0.657,0.103,0.459,0.156,0.427,0.599,0.313
22,1.215,0.657,0.1,0.506,0.164,0.438,0.613,0.269
23,1.219,0.658,0.097,0.5,0.168,0.394,0.666,0.21
24,1.423,1.134,0.171,0.513,0.295,0.546,0.867,0.352
25,2.683,2.07,1.156,0.94,1.274,2.36,2.038,1.911
26,3.413,2.417,1.803,1.573,1.666,3.847,2.886,3.475
27,3.795,2.581,3.71,2.631,2.444,4.266,3.337,4.481
28,4.352,2.675,4.846,4.68,4.655,4.869,4.009,4.922
29,4.824,2.745,4.901,4.976,4.893,4.977,4.293,4.945
30,4.927,2.796,4.889,4.983,4.883,4.979,4.305,4.946
31,4.941,2.835,4.865,4.984,4.877,4.978,4.295,4.948
32,4.942,2.865,4.849,4.984,4.868,4.976,4.292,4.946
33,4.941,2.888,4.839,4.984,4.859,4.977,4.288,4.951
34,4.94,2.903,4.837,4.984,4.854,4.977,4.284,4.955
35,4.938,2.915,4.831,4.984,4.843,4.978,4.304,4.957
36,4.937,2.926,4.831,4.983,4.834,4.979,4.284,4.964
37,4.936,2.931,4.837,4.984,4.821,4.982,4.263,4.965
38,4.936,2.934,4.829,4.983,4.812,4.983,4.276,4.966
39,4.934,2.939,4.832,4.985,4.808,4.983,4.286,4.97
40,4.933,2.94,4.831,4.983,4.808,4.984,4.3,4.977
41,4.932,2.939,4.834,4.984,4.788,4.985,4.284,4.974
42,4.931,2.938,4.842,4.985,4.784,4.986,4.273,4.975
43,4.931,2.937,4.842,4.984,4.785,4.986,4.267,4.981
44,4.932,2.934,4.846,4.986,4.765,4.987,4.259,4.981
45,4.931,2.931,4.85,4.986,4.762,4.987,4.27,4.982
46,4.931,2.929,4.856,4.988,4.755,4.99,4.29,4.982
47,4.931,2.925,4.86,4.989,4.75,4.989,4.296,4.982
48,4.931,2.922,4.858,4.99,4.747,4.99,4.28,4.985
49,4.93,2.92,4.868,4.99,4.746,4.989,4.299,4.987
50,4.929,2.916,4.872,4.99,4.746,4.99,4.278,4.987
51,4.93,2.912,4.877,4.991,4.741,4.99,4.279,4.986
52,4.929,2.909,4.88,4.99,4.737,4.99,4.288,4.987
53,4.928,2.905,4.889,4.991,4.737,4.99,4.27,4.987
54,4.929,2.901,4.888,4.992,4.731,4.991,4.273,4.989
55,4.929,2.897,4.892,4.992,4.734,4.991,4.269,4.988
56,4.928,2.894,4.896,4.993,4.741,4.991,4.26,4.989
57,4.927,2.89,4.901,4.994,4.729,4.99,4.276,4.988
58,4.927,2.887,4.906,4.994,4.73,4.991,4.283,4.989
59,4.927,2.884,4.908,4.994,4.73,4.991,4.277,4.989
60,4.927,2.881,4.91,4.994,4.724,4.992,4.287,4.99
61,4.927,2.876,4.912,4.995,4.727,4.99,4.286,4.99
62,4.927,2.873,4.915,4.995,4.73,4.991,4.282,4.989
63,4.926,2.871,4.919,4.994,4.733,4.991,4.275,4.989
64,4.927,2.867,4.921,4.995,4.734,4.991,4.275,4.99
65,4.927,2.863,4.924,4.995,4.731,4.992,4.267,4.99
66,4.926,2.861,4.927,4.994,4.732,4.992,4.278,4.99
67,4.927,2.857,4.927,4.995,4.741,4.991,4.265,4.991
68,4.926,2.853,4.931,4.995,4.735,4.992,4.275,4.991
69,4.926,2.85,4.935,4.995,4.732,4.992,4.274,4.99
70,4.927,2.847,4.936,4.995,4.734,4.992,4.289,4.989
71,4.926,2.843,4.938,4.995,4.739,4.992,4.284,4.99
72,4.926,2.841,4.941,4.995,4.742,4.991,4.286,4.99
73,4.926,2.837,4.941,4.995,4.743,4.992,4.284,4.989
74,4.926,2.834,4.944,4.995,4.743,4.993,4.276,4.991
75,4.926,2.831,4.945,4.995,4.742,4.993,4.286,4.989
76,4.927,2.828,4.946,4.995,4.744,4.993,4.285,4.991
77,4.927,2.825,4.947,4.995,4.751,4.993,4.296,4.991
78,4.927,2.823,4.948,4.995,4.754,4.992,4.295,4.991
79,4.926,2.818,4.95,4.995,4.749,4.993,4.309,4.991
80,4.927,2.816,4.952,4.995,4.755,4.993,4.278,4.991
81,4.926,2.812,4.952,4.995,4.756,4.994,4.278,4.991
82,4.927,2.808,4.954,4.995,4.764,4.993,4.282,4.99
83,4.926,2.807,4.955,4.995,4.764,4.992,4.28,4.991
84,4.927,2.804,4.956,4.995,4.764,4.992,4.286,4.991
85,4.927,2.8,4.957,4.995,4.77,4.992,4.288,4.992
86,4.927,2.798,4.958,4.995,4.773,4.993,4.273,4.991
87,4.927,2.794,4.961,4.995,4.78,4.992,4.281,4.99
88,4.927,2.792,4.96,4.995,4.783,4.992,4.301,4.991
89,4.927,2.788,4.96,4.995,4.785,4.992,4.295,4.991
90,4.927,2.785,4.961,4.995,4.783,4.992,4.298,4.991
91,4.927,2.784,4.961,4.995,4.787,4.993,4.29,4.991
92,4.927,2.78,4.964,4.995,4.783,4.993,4.285,4.99
