,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,0.653,0.415,0.035,0.207,0.086,0.205,0.253,0.179
1,0.651,0.414,0.045,0.194,0.116,0.201,0.276,0.133
2,0.657,0.417,0.033,0.213,0.099,0.199,0.214,0.111
3,0.651,0.415,0.014,0.159,0.094,0.21,0.22,0.124
4,0.65,0.417,0.045,0.176,0.119,0.183,0.243,0.111
5,0.651,0.415,0.018,0.24,0.094,0.214,0.253,0.128
6,0.653,0.415,0.031,0.228,0.108,0.195,0.265,0.138
7,0.644,0.414,0.034,0.189,0.102,0.177,0.228,0.111
8,0.654,0.415,0.032,0.18,0.113,0.245,0.227,0.095
9,0.653,0.413,0.017,0.217,0.131,0.196,0.282,0.099
10,0.653,0.415,0.032,0.199,0.112,0.221,0.281,0.123
11,0.656,0.415,0.032,0.224,0.108,0.213,0.252,0.153
12,0.659,0.415,0.033,0.193,0.081,0.234,0.251,0.145
13,0.653,0.415,0.023,0.193,0.086,0.254,0.252,0.129
14,0.653,0.413,0.018,0.199,0.103,0.222,0.262,0.108
15,0.656,0.414,0.025,0.234,0.09,0.226,0.249,0.129
16,0.654,0.414,0.018,0.242,0.122,0.268,0.205,0.172
17,0.657,0.414,0.028,0.24,0.1,0.237,0.243,0.146
18,0.656,0.414,0.031,0.185,0.099,0.153,0.281,0.128
19,0.654,0.414,0.06,0.199,0.121,0.202,0.224,0.126
20,0.655,0.416,0.017,0.244,0.08,0.245,0.255,0.165
21,0.659,0.413,0.025,0.184,0.092,0.224,0.266,0.123
22,0.658,0.413,0.032,0.199,0.1,0.22,0.237,0.153
23,0.655,0.414,0.032,0.23,0.081,0.254,0.245,0.14
24,0.651,0.414,0.025,0.191,0.124,0.181,0.245,0.133
25,0.652,0.414,0.023,0.18,0.119,0.218,0.255,0.12
26,0.652,0.415,0.047,0.204,0.117,0.232,0.234,0.196
27,0.656,0.414,0.038,0.204,0.097,0.238,0.253,0.199
28,0.655,0.414,0.035,0.226,0.067,0.253,0.261,0.15
29,0.655,0.424,0.029,0.226,0.094,0.203,0.269,0.163
30,0.708,0.633,0.02,0.182,0.081,0.258,0.289,0.194
31,0.935,1.083,0.058,0.21,0.095,0.351,0.502,0.264
32,1.242,1.491,0.097,0.239,0.152,0.568,0.84,0.315
33,1.5,1.761,0.164,0.321,0.148,0.837,1.108,0.426
34,1.709,1.993,0.248,0.375,0.181,0.97,1.365,0.548
35,1.833,2.133,0.262,0.448,0.209,1.104,1.519,0.62
36,1.911,2.22,0.3,0.518,0.249,1.168,1.672,0.632
37,1.958,2.281,0.281,0.564,0.271,1.234,1.739,0.721
38,1.996,2.328,0.254,0.622,0.288,1.276,1.781,0.743
39,2.038,2.368,0.248,0.673,0.282,1.276,1.768,0.778
40,2.085,2.398,0.219,0.747,0.305,1.401,1.747,0.888
41,2.121,2.42,0.194,0.813,0.307,1.482,1.781,0.91
42,2.171,2.439,0.171,0.881,0.346,1.53,1.836,0.885
43,2.219,2.455,0.161,0.97,0.333,1.712,1.849,1.07
44,2.272,2.466,0.161,1.013,0.348,1.797,1.878,1.157
45,2.316,2.476,0.16,1.075,0.35,1.835,1.918,1.171
46,2.363,2.485,0.18,1.147,0.354,1.923,1.94,1.272
47,2.405,2.491,0.171,1.171,0.356,2.004,1.975,1.317
48,2.434,2.495,0.135,1.223,0.397,2.011,2.015,1.37
49,2.467,2.499,0.147,1.248,0.43,2.03,2.064,1.395
50,2.498,2.503,0.177,1.277,0.408,2.111,2.053,1.492
51,2.519,2.504,0.176,1.322,0.449,2.125,2.099,1.535
52,2.542,2.499,0.181,1.321,0.462,2.137,2.124,1.549
53,2.557,2.496,0.165,1.325,0.422,2.173,2.103,1.524
54,2.577,2.496,0.184,1.366,0.465,2.211,2.114,1.587
55,2.582,2.495,0.18,1.323,0.462,2.214,2.153,1.613
56,2.593,2.495,0.201,1.347,0.457,2.266,2.157,1.611
57,2.598,2.496,0.155,1.355,0.448,2.281,2.181,1.634
58,2.601,2.494,0.194,1.351,0.496,2.263,2.181,1.665
59,2.606,2.493,0.162,1.384,0.45,2.281,2.169,1.618
60,2.61,2.492,0.165,1.314,0.428,2.285,2.157,1.643
61,2.613,2.49,0.186,1.361,0.455,2.294,2.149,1.655
62,2.613,2.49,0.194,1.323,0.477,2.296,2.152,1.73
63,2.612,2.489,0.18,1.369,0.451,2.297,2.176,1.697
64,2.613,2.483,0.186,1.337,0.468,2.323,2.167,1.724
65,2.61,2.479,0.175,1.33,0.49,2.311,2.165,1.713
66,2.609,2.476,0.18,1.339,0.457,2.339,2.165,1.708
67,2.607,2.473,0.177,1.338,0.443,2.309,2.136,1.669
68,2.608,2.47,0.2,1.319,0.486,2.323,2.131,1.774
69,2.602,2.468,0.167,1.324,0.456,2.335,2.146,1.735
70,2.6,2.466,0.15,1.332,0.464,2.313,2.154,1.721
71,2.603,2.462,0.178,1.301,0.41,2.332,2.124,1.752
72,2.598,2.46,0.174,1.278,0.422,2.351,2.122,1.746
73,2.6,2.458,0.204,1.302,0.447,2.374,2.13,1.702
74,2.594,2.455,0.165,1.28,0.436,2.349,2.142,1.728
75,2.594,2.453,0.165,1.281,0.419,2.38,2.138,1.696
76,2.594,2.451,0.19,1.279,0.441,2.339,2.135,1.749
77,2.59,2.45,0.19,1.273,0.432,2.387,2.106,1.742
78,2.588,2.447,0.209,1.287,0.494,2.31,2.108,1.693
79,2.583,2.446,0.152,1.256,0.456,2.375,2.138,1.761
80,2.586,2.443,0.17,1.266,0.449,2.37,2.135,1.768
81,2.579,2.441,0.174,1.24,0.432,2.376,2.11,1.734
82,2.577,2.438,0.19,1.284,0.41,2.394,2.1,1.814
83,2.575,2.438,0.196,1.263,0.424,2.388,2.113,1.758
84,2.576,2.434,0.186,1.255,0.43,2.391,2.115,1.753
85,2.572,2.432,0.18,1.264,0.408,2.397,2.104,1.809
86,2.571,2.432,0.166,1.21,0.442,2.395,2.092,1.732
87,2.567,2.429,0.176,1.273,0.474,2.336,2.097,1.793
88,2.565,2.428,0.185,1.255,0.437,2.394,2.08,1.763
