,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,0.902,0.65,0.068,0.308,0.142,0.387,0.602,0.332
1,0.905,0.65,0.059,0.282,0.12,0.405,0.605,0.355
2,0.897,0.648,0.05,0.264,0.098,0.346,0.597,0.384
3,0.898,0.65,0.059,0.282,0.138,0.377,0.599,0.279
4,0.903,0.648,0.052,0.26,0.146,0.361,0.597,0.347
5,0.902,0.65,0.06,0.225,0.112,0.359,0.623,0.321
6,0.904,0.648,0.044,0.309,0.167,0.36,0.603,0.262
7,0.901,0.649,0.056,0.372,0.165,0.434,0.622,0.317
8,0.899,0.65,0.052,0.305,0.164,0.379,0.617,0.276
9,0.904,0.649,0.053,0.291,0.124,0.37,0.621,0.204
10,0.9,0.647,0.056,0.312,0.12,0.376,0.563,0.267
11,0.897,0.649,0.063,0.304,0.173,0.42,0.634,0.286
12,0.901,0.648,0.056,0.323,0.143,0.418,0.584,0.347
13,0.902,0.648,0.043,0.333,0.148,0.369,0.61,0.321
14,0.901,0.648,0.063,0.325,0.138,0.432,0.634,0.294
15,0.898,0.648,0.094,0.31,0.107,0.382,0.601,0.305
16,0.9,0.646,0.044,0.331,0.161,0.422,0.606,0.326
17,0.908,0.648,0.059,0.248,0.106,0.425,0.595,0.272
18,0.902,0.648,0.071,0.283,0.115,0.43,0.612,0.263
19,0.907,0.648,0.063,0.278,0.11,0.353,0.616,0.374
20,0.899,0.646,0.054,0.312,0.113,0.428,0.562,0.317
21,0.901,0.649,0.067,0.23,0.111,0.365,0.531,0.41
22,0.912,0.647,0.062,0.27,0.124,0.325,0.576,0.354
23,0.913,0.657,0.075,0.305,0.137,0.452,0.602,0.278
24,1.421,1.242,0.144,0.481,0.287,1.685,1.009,1.497
25,2.172,1.684,0.204,0.835,0.604,2.598,1.802,1.855
26,2.5,1.807,0.301,1.148,0.719,2.575,2.265,1.846
27,2.742,1.866,0.728,1.517,0.775,2.955,2.57,3.297
28,3.168,1.898,3.659,1.948,0.966,3.906,3.132,4.648
29,3.867,1.913,4.551,3.583,3.415,4.802,3.904,4.846
30,4.503,1.915,4.633,4.802,4.66,4.935,4.641,4.878
31,4.809,1.911,4.669,4.936,4.77,4.943,4.864,4.879
32,4.89,1.904,4.691,4.951,4.79,4.943,4.9,4.881
33,4.908,1.894,4.704,4.955,4.8,4.942,4.908,4.864
34,4.912,1.881,4.708,4.956,4.808,4.944,4.912,4.875
35,4.914,1.869,4.714,4.955,4.803,4.937,4.916,4.871
36,4.915,1.854,4.723,4.953,4.806,4.936,4.915,4.867
37,4.917,1.844,4.734,4.95,4.804,4.93,4.915,4.858
38,4.917,1.831,4.734,4.951,4.808,4.929,4.916,4.838
39,4.916,1.818,4.741,4.948,4.808,4.921,4.917,4.836
40,4.916,1.807,4.756,4.948,4.807,4.921,4.917,4.836
41,4.916,1.795,4.765,4.944,4.81,4.915,4.915,4.832
42,4.915,1.784,4.767,4.948,4.816,4.918,4.917,4.839
43,4.914,1.774,4.776,4.941,4.816,4.924,4.917,4.847
44,4.913,1.763,4.789,4.948,4.819,4.918,4.917,4.826
45,4.912,1.754,4.795,4.947,4.829,4.917,4.916,4.842
46,4.912,1.742,4.804,4.947,4.83,4.919,4.912,4.84
47,4.912,1.734,4.811,4.948,4.833,4.918,4.915,4.852
48,4.912,1.724,4.818,4.948,4.836,4.911,4.92,4.83
49,4.912,1.716,4.82,4.95,4.842,4.916,4.918,4.83
50,4.912,1.707,4.829,4.945,4.846,4.912,4.916,4.809
51,4.912,1.7,4.831,4.946,4.848,4.925,4.914,4.831
52,4.912,1.691,4.836,4.946,4.852,4.909,4.916,4.811
53,4.912,1.685,4.835,4.945,4.858,4.914,4.916,4.83
54,4.912,1.677,4.844,4.941,4.86,4.912,4.914,4.839
55,4.912,1.671,4.846,4.946,4.863,4.91,4.914,4.823
56,4.911,1.664,4.851,4.948,4.864,4.908,4.913,4.825
57,4.911,1.656,4.853,4.949,4.868,4.91,4.915,4.815
58,4.91,1.65,4.852,4.943,4.873,4.907,4.914,4.817
59,4.909,1.642,4.854,4.949,4.871,4.915,4.914,4.831
60,4.91,1.637,4.849,4.951,4.871,4.906,4.913,4.81
61,4.908,1.63,4.854,4.951,4.877,4.906,4.912,4.812
62,4.908,1.623,4.856,4.948,4.875,4.905,4.913,4.82
63,4.908,1.615,4.851,4.949,4.877,4.903,4.911,4.823
64,4.907,1.609,4.854,4.953,4.872,4.907,4.912,4.821
65,4.908,1.604,4.857,4.949,4.878,4.899,4.912,4.803
66,4.907,1.598,4.859,4.949,4.88,4.903,4.912,4.82
67,4.907,1.591,4.858,4.948,4.882,4.909,4.913,4.819
68,4.907,1.586,4.863,4.951,4.881,4.901,4.913,4.827
69,4.907,1.581,4.863,4.948,4.881,4.901,4.914,4.815
70,4.907,1.576,4.864,4.945,4.887,4.901,4.912,4.813
