,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,1.136,0.583,0.059,0.381,0.258,0.43,0.548,0.255
1,1.137,0.582,0.057,0.43,0.259,0.425,0.494,0.285
2,1.131,0.581,0.042,0.435,0.243,0.371,0.522,0.304
3,1.134,0.582,0.043,0.421,0.267,0.452,0.543,0.296
4,1.132,0.582,0.045,0.44,0.276,0.388,0.484,0.267
5,1.134,0.58,0.035,0.425,0.276,0.455,0.49,0.291
6,1.129,0.58,0.047,0.47,0.256,0.432,0.548,0.26
7,1.134,0.583,0.034,0.436,0.255,0.436,0.525,0.244
8,1.134,0.583,0.045,0.448,0.27,0.416,0.538,0.252
9,1.134,0.581,0.048,0.469,0.234,0.397,0.511,0.235
10,1.129,0.58,0.045,0.462,0.222,0.428,0.514,0.255
11,1.134,0.58,0.054,0.444,0.234,0.398,0.491,0.277
12,1.135,0.578,0.035,0.421,0.22,0.415,0.507,0.272
13,1.132,0.579,0.056,0.443,0.247,0.394,0.504,0.248
14,1.129,0.579,0.044,0.435,0.244,0.429,0.497,0.187
15,1.135,0.581,0.03,0.428,0.242,0.386,0.514,0.287
16,1.132,0.58,0.044,0.456,0.26,0.419,0.516,0.259
17,1.13,0.578,0.043,0.442,0.257,0.425,0.518,0.297
18,1.135,0.579,0.053,0.423,0.23,0.417,0.545,0.264
19,1.13,0.579,0.033,0.479,0.251,0.431,0.51,0.3
20,1.132,0.579,0.045,0.446,0.262,0.416,0.476,0.267
21,1.131,0.578,0.053,0.48,0.252,0.394,0.52,0.292
22,1.126,0.579,0.039,0.399,0.222,0.411,0.512,0.22
23,1.119,0.578,0.032,0.454,0.219,0.393,0.491,0.227
24,1.127,0.579,0.049,0.473,0.249,0.438,0.525,0.237
25,1.129,0.577,0.033,0.427,0.263,0.387,0.527,0.349
26,1.13,0.577,0.038,0.437,0.221,0.414,0.533,0.27
27,1.125,0.578,0.049,0.434,0.219,0.423,0.515,0.257
28,1.127,0.581,0.057,0.487,0.242,0.378,0.51,0.317
29,1.143,0.621,0.044,0.435,0.245,0.396,0.506,0.31
30,1.332,0.93,0.055,0.465,0.279,0.579,0.701,0.396
31,1.648,1.256,0.104,0.539,0.304,0.902,0.98,0.666
32,1.881,1.468,0.106,0.657,0.36,1.361,1.197,1.017
33,2.028,1.582,0.112,0.783,0.452,1.663,1.362,1.177
34,2.118,1.645,0.114,0.828,0.413,1.788,1.439,1.227
35,2.19,1.687,0.114,0.937,0.47,1.821,1.499,1.328
36,2.261,1.715,0.086,1.017,0.497,1.851,1.551,1.326
37,2.344,1.735,0.122,1.13,0.535,1.971,1.659,1.445
38,2.435,1.748,0.126,1.223,0.549,2.042,1.771,1.474
39,2.534,1.757,0.123,1.339,0.619,2.197,1.915,1.572
40,2.646,1.764,0.122,1.518,0.632,2.297,2.062,1.673
41,2.771,1.767,0.181,1.722,0.748,2.491,2.216,1.86
42,2.89,1.77,0.216,1.949,0.853,2.681,2.325,2.032
43,3.006,1.772,0.255,2.172,0.908,2.793,2.502,2.147
44,3.127,1.771,0.266,2.433,1.043,2.976,2.65,2.295
45,3.247,1.769,0.347,2.697,1.214,3.109,2.814,2.421
46,3.347,1.768,0.403,2.881,1.335,3.206,2.956,2.502
47,3.451,1.767,0.506,3.11,1.455,3.347,3.08,2.67
48,3.545,1.765,0.791,3.311,1.577,3.483,3.23,3.007
49,3.64,1.756,2.301,3.545,1.682,3.56,3.432,3.903
50,3.748,1.753,3.755,3.937,1.83,3.719,3.793,4.635
51,3.899,1.748,4.157,4.599,1.944,4.141,4.248,4.806
52,4.149,1.746,4.143,4.824,2.088,4.646,4.528,4.814
