,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
92,3.981,0.804,4.525,4.318,4.026,4.512,4.55,4.764
93,3.979,0.803,4.492,4.293,4.022,4.51,4.552,4.746
94,3.977,0.802,4.465,4.306,4.051,4.494,4.554,4.736
95,3.971,0.802,4.444,4.331,4.023,4.51,4.545,4.764
96,3.967,0.802,4.395,4.321,4.032,4.486,4.543,4.75
97,3.962,0.804,4.365,4.291,4.021,4.478,4.542,4.769
98,3.96,0.803,4.314,4.306,4.036,4.471,4.54,4.774
99,3.957,0.803,4.272,4.284,4.016,4.471,4.553,4.734
100,3.955,0.802,4.22,4.319,4.007,4.459,4.542,4.744
101,3.952,0.802,4.184,4.268,4.027,4.466,4.539,4.742
102,3.948,0.803,4.162,4.272,4.025,4.439,4.538,4.752
103,3.946,0.801,4.133,4.271,4.01,4.445,4.537,4.741
104,3.944,0.802,4.109,4.287,4.008,4.441,4.531,4.747
105,3.941,0.8,4.071,4.293,4.006,4.437,4.526,4.749
106,3.938,0.801,4.051,4.3,4.002,4.431,4.532,4.737
107,3.935,0.8,4.03,4.245,4.008,4.438,4.516,4.732
108,3.933,0.8,4.016,4.275,3.999,4.415,4.511,4.746
109,3.911,0.8,3.976,4.265,3.985,4.397,4.503,4.734
110,3.883,0.799,3.917,4.27,3.961,4.354,4.483,4.702
111,3.854,0.799,3.834,4.223,3.944,4.243,4.461,4.666
112,3.436,0.783,3.275,4.054,3.626,3.658,4.055,3.557
113,2.821,0.746,2.785,3.617,3.17,2.835,3.425,2.386
114,2.438,0.706,2.463,3.268,2.839,2.348,3.004,1.843
115,2.148,0.671,2.18,2.988,2.552,1.933,2.687,1.393
116,1.895,0.637,1.904,2.667,2.221,1.627,2.391,1.151
117,1.696,0.608,1.687,2.363,1.937,1.419,2.179,0.929
118,1.531,0.581,1.543,2.132,1.768,1.263,1.973,0.787
119,1.391,0.559,1.404,1.967,1.616,1.151,1.827,0.713
120,1.284,0.54,1.323,1.856,1.464,1.016,1.644,0.588
121,1.187,0.525,1.231,1.713,1.41,0.968,1.558,0.545
122,1.118,0.507,1.147,1.589,1.292,0.932,1.485,0.489
123,1.056,0.493,1.106,1.494,1.264,0.817,1.385,0.417
124,0.992,0.481,1.053,1.39,1.167,0.736,1.296,0.397
125,0.952,0.47,1.0,1.337,1.127,0.715,1.277,0.395
126,0.905,0.459,0.948,1.329,1.099,0.657,1.185,0.362
127,0.857,0.449,0.931,1.284,1.031,0.673,1.149,0.364
128,0.832,0.441,0.911,1.243,0.944,0.649,1.093,0.381
129,0.786,0.435,0.841,1.157,0.99,0.6,1.027,0.433
130,0.748,0.425,0.791,1.218,0.939,0.6,0.956,0.335
131,0.709,0.42,0.786,1.164,0.883,0.541,0.97,0.33
132,0.684,0.412,0.767,1.159,0.851,0.534,0.925,0.32
133,0.655,0.407,0.771,1.052,0.831,0.607,0.873,0.342
134,0.618,0.402,0.738,1.073,0.836,0.488,0.825,0.371
135,0.606,0.397,0.732,1.044,0.773,0.523,0.798,0.36
136,0.585,0.392,0.64,1.048,0.721,0.538,0.788,0.312
137,0.57,0.387,0.653,0.954,0.727,0.467,0.735,0.354
138,0.556,0.383,0.668,1.02,0.711,0.493,0.676,0.336
139,0.538,0.377,0.659,0.94,0.704,0.478,0.697,0.321
140,0.529,0.375,0.64,0.938,0.697,0.442,0.703,0.35
141,0.517,0.37,0.585,0.91,0.692,0.39,0.677,0.383
142,0.506,0.368,0.61,0.938,0.619,0.443,0.625,0.322
143,0.496,0.364,0.585,0.893,0.659,0.428,0.616,0.328
144,0.492,0.36,0.576,0.905,0.622,0.438,0.603,0.271
145,0.485,0.359,0.569,0.867,0.649,0.409,0.567,0.27
146,0.469,0.361,0.543,0.878,0.617,0.366,0.584,0.264
147,0.471,0.354,0.556,0.834,0.605,0.42,0.597,0.254
148,0.461,0.354,0.56,0.825,0.641,0.4,0.568,0.249
149,0.459,0.35,0.523,0.848,0.593,0.35,0.556,0.286
150,0.457,0.346,0.526,0.807,0.604,0.342,0.57,0.287
151,0.457,0.344,0.509,0.752,0.593,0.366,0.543,0.299
152,0.438,0.345,0.501,0.786,0.61,0.351,0.56,0.271
153,0.439,0.34,0.509,0.809,0.517,0.41,0.59,0.215
154,0.431,0.338,0.502,0.726,0.6,0.388,0.561,0.281
155,0.423,0.337,0.511,0.748,0.503,0.41,0.569,0.238
156,0.431,0.336,0.53,0.71,0.576,0.332,0.508,0.292
157,0.427,0.334,0.498,0.666,0.585,0.328,0.484,0.269
158,0.424,0.333,0.501,0.68,0.545,0.395,0.496,0.274
159,0.424,0.332,0.507,0.665,0.537,0.359,0.521,0.266
160,0.419,0.33,0.486,0.687,0.537,0.369,0.525,0.277
161,0.411,0.329,0.475,0.663,0.523,0.32,0.519,0.264
