,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,0.664,0.441,0.041,0.22,0.096,0.263,0.229,0.194
1,0.661,0.44,0.018,0.193,0.113,0.232,0.267,0.182
2,0.657,0.438,0.026,0.233,0.1,0.268,0.287,0.117
3,0.649,0.439,0.034,0.235,0.103,0.221,0.258,0.188
4,0.658,0.438,0.024,0.239,0.12,0.194,0.249,0.151
5,0.659,0.44,0.026,0.239,0.107,0.259,0.249,0.125
6,0.66,0.437,0.016,0.194,0.082,0.266,0.248,0.157
7,0.665,0.439,0.024,0.231,0.081,0.251,0.252,0.19
8,0.664,0.438,0.027,0.226,0.101,0.24,0.248,0.151
9,0.653,0.44,0.02,0.206,0.11,0.267,0.252,0.143
10,0.661,0.439,0.027,0.228,0.113,0.196,0.239,0.168
11,0.658,0.439,0.036,0.213,0.097,0.163,0.281,0.161
12,0.659,0.437,0.033,0.205,0.095,0.157,0.245,0.106
13,0.656,0.437,0.022,0.224,0.118,0.234,0.244,0.1
14,0.655,0.438,0.029,0.211,0.112,0.217,0.254,0.097
15,0.658,0.439,0.024,0.253,0.115,0.248,0.272,0.129
16,0.662,0.438,0.029,0.243,0.106,0.219,0.27,0.136
17,0.657,0.44,0.015,0.247,0.081,0.222,0.235,0.147
18,0.652,0.437,0.029,0.19,0.085,0.198,0.243,0.166
19,0.647,0.437,0.03,0.234,0.112,0.227,0.244,0.157
20,0.65,0.438,0.022,0.236,0.099,0.218,0.236,0.158
21,0.642,0.439,0.04,0.23,0.124,0.178,0.282,0.116
22,0.643,0.437,0.02,0.2,0.108,0.246,0.257,0.136
23,0.647,0.438,0.03,0.215,0.095,0.273,0.23,0.177
24,0.64,0.437,0.018,0.225,0.077,0.237,0.239,0.135
25,0.638,0.437,0.021,0.227,0.091,0.207,0.258,0.128
26,0.644,0.437,0.032,0.201,0.116,0.233,0.267,0.16
27,0.636,0.437,0.049,0.224,0.12,0.22,0.259,0.172
28,0.634,0.437,0.032,0.198,0.147,0.218,0.278,0.173
29,0.632,0.447,0.023,0.225,0.125,0.256,0.244,0.171
30,0.66,0.587,0.055,0.264,0.13,0.251,0.305,0.162
31,0.784,0.858,0.062,0.187,0.164,0.266,0.355,0.24
32,0.921,1.079,0.053,0.16,0.106,0.379,0.462,0.282
33,1.032,1.247,0.059,0.255,0.132,0.473,0.614,0.351
34,1.124,1.367,0.102,0.285,0.148,0.555,0.761,0.306
35,1.176,1.45,0.079,0.247,0.123,0.568,0.784,0.286
36,1.222,1.523,0.081,0.308,0.153,0.609,0.823,0.335
37,1.253,1.576,0.138,0.318,0.14,0.618,0.874,0.302
38,1.268,1.617,0.096,0.323,0.135,0.667,0.879,0.387
39,1.289,1.65,0.083,0.35,0.139,0.672,0.92,0.367
40,1.298,1.675,0.082,0.391,0.138,0.66,0.95,0.439
41,1.312,1.693,0.075,0.38,0.193,0.694,0.941,0.475
42,1.321,1.711,0.066,0.426,0.171,0.7,0.957,0.378
43,1.342,1.726,0.089,0.485,0.206,0.774,0.939,0.432
44,1.349,1.735,0.068,0.482,0.206,0.757,0.933,0.421
45,1.363,1.744,0.078,0.497,0.186,0.752,0.95,0.513
46,1.375,1.747,0.073,0.484,0.212,0.8,0.932,0.487
47,1.393,1.704,0.076,0.529,0.228,0.795,0.947,0.495
48,1.408,1.748,0.06,0.604,0.23,0.802,0.922,0.423
49,1.419,1.761,0.048,0.588,0.209,0.862,0.933,0.418
50,1.438,1.761,0.053,0.628,0.225,0.826,0.956,0.498
51,1.457,1.761,0.047,0.531,0.234,0.879,0.99,0.602
52,1.478,1.761,0.054,0.656,0.213,0.91,0.949,0.565
53,1.49,1.759,0.057,0.637,0.226,0.918,1.012,0.601
54,1.515,1.757,0.073,0.668,0.192,0.922,1.033,0.554
55,1.53,1.755,0.041,0.666,0.216,0.951,1.001,0.517
56,1.546,1.753,0.049,0.704,0.27,0.963,1.022,0.501
57,1.569,1.749,0.058,0.728,0.267,0.974,1.019,0.508
58,1.574,1.746,0.053,0.713,0.246,0.97,1.047,0.589
59,1.592,1.742,0.068,0.688,0.288,0.968,1.058,0.62
60,1.599,1.739,0.059,0.752,0.254,0.996,1.055,0.638
61,1.612,1.734,0.071,0.789,0.265,1.002,1.049,0.596
62,1.624,1.731,0.068,0.803,0.281,1.019,1.076,0.611
63,1.633,1.726,0.055,0.74,0.271,1.053,1.073,0.671
64,1.642,1.719,0.073,0.776,0.261,1.028,1.07,0.614
65,1.65,1.718,0.046,0.824,0.244,0.997,1.035,0.621
66,1.655,1.715,0.053,0.809,0.245,1.093,1.081,0.624
67,1.671,1.71,0.075,0.807,0.251,1.095,1.063,0.612
68,1.67,1.698,0.067,0.798,0.249,1.054,1.12,0.643
69,1.678,1.696,0.067,0.816,0.282,1.053,1.108,0.68
70,1.681,1.695,0.072,0.809,0.241,1.034,1.096,0.658
71,1.687,1.687,0.054,0.794,0.233,1.06,1.072,0.68
72,1.69,1.686,0.054,0.798,0.226,1.111,1.075,0.697
73,1.691,1.683,0.047,0.825,0.273,1.049,1.116,0.665
74,1.699,1.678,0.05,0.866,0.275,1.06,1.128,0.689
75,1.703,1.676,0.042,0.858,0.277,1.079,1.14,0.69
76,1.7,1.67,0.05,0.854,0.293,1.114,1.112,0.66
