,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,0.392,0.85,0.572,0.539,0.479,0.34,0.483,0.238
1,0.382,0.85,0.603,0.542,0.488,0.384,0.51,0.21
2,0.384,0.85,0.592,0.541,0.483,0.393,0.498,0.195
3,0.388,0.852,0.56,0.559,0.483,0.343,0.475,0.208
4,0.383,0.851,0.593,0.548,0.478,0.351,0.533,0.185
5,0.388,0.851,0.582,0.513,0.481,0.394,0.512,0.212
6,0.388,0.849,0.585,0.535,0.489,0.381,0.474,0.269
7,0.386,0.849,0.551,0.54,0.51,0.297,0.499,0.271
8,0.384,0.85,0.57,0.569,0.518,0.341,0.498,0.277
9,0.386,0.85,0.604,0.552,0.542,0.376,0.478,0.219
10,0.39,0.849,0.614,0.537,0.463,0.317,0.495,0.297
11,0.393,0.849,0.628,0.538,0.443,0.358,0.494,0.253
12,0.379,0.849,0.607,0.553,0.508,0.296,0.51,0.262
13,0.383,0.848,0.603,0.529,0.467,0.391,0.545,0.187
14,0.384,0.848,0.636,0.5,0.483,0.334,0.51,0.227
15,0.398,0.847,0.626,0.534,0.491,0.346,0.5,0.287
16,0.391,0.848,0.598,0.555,0.473,0.359,0.483,0.208
17,0.381,0.847,0.582,0.517,0.481,0.312,0.465,0.268
18,0.388,0.846,0.592,0.539,0.513,0.326,0.469,0.194
19,0.387,0.847,0.579,0.543,0.445,0.367,0.489,0.235
20,0.382,0.846,0.619,0.539,0.478,0.368,0.525,0.252
21,0.382,0.845,0.586,0.529,0.515,0.359,0.518,0.225
22,0.383,0.845,0.605,0.574,0.474,0.343,0.511,0.261
23,0.389,0.847,0.593,0.516,0.511,0.279,0.501,0.207
24,0.385,0.85,0.582,0.551,0.491,0.361,0.535,0.224
25,0.389,0.849,0.583,0.573,0.492,0.308,0.52,0.182
26,0.389,0.853,0.602,0.572,0.52,0.383,0.51,0.228
27,0.535,0.938,0.575,0.712,0.645,0.742,0.707,0.469
28,0.937,1.014,0.743,1.017,0.847,2.031,1.281,1.328
29,1.326,1.053,0.945,1.276,1.158,2.74,1.864,1.911
30,1.571,1.078,1.141,1.498,1.362,2.734,2.296,1.895
31,1.674,1.101,1.284,1.672,1.464,2.524,2.429,1.792
32,1.754,1.119,1.515,1.844,1.537,2.631,2.512,1.921
33,1.877,1.135,1.722,2.043,1.715,2.808,2.568,2.196
34,2.054,1.151,1.943,2.217,1.884,3.097,2.805,2.733
35,2.308,1.166,2.209,2.439,2.0,3.485,3.144,3.884
36,2.632,1.179,3.814,2.549,2.143,4.055,3.795,4.674
37,3.193,1.192,4.757,2.676,2.676,4.694,4.426,4.88
38,3.917,1.204,4.88,3.376,3.915,4.923,4.776,4.894
39,4.472,1.214,4.894,4.484,4.674,4.947,4.928,4.894
40,4.761,1.223,4.908,4.889,4.892,4.946,4.963,4.903
41,4.865,1.231,4.911,4.959,4.923,4.948,4.97,4.892
42,4.899,1.239,4.91,4.97,4.932,4.943,4.972,4.883
43,4.91,1.245,4.913,4.976,4.936,4.94,4.975,4.871
44,4.911,1.251,4.909,4.979,4.944,4.935,4.975,4.882
45,4.912,1.258,4.915,4.981,4.946,4.94,4.974,4.868
46,4.911,1.26,4.922,4.983,4.948,4.935,4.975,4.871
47,4.912,1.265,4.92,4.982,4.949,4.932,4.974,4.856
48,4.911,1.269,4.921,4.985,4.952,4.932,4.974,4.852
49,4.911,1.273,4.928,4.985,4.953,4.925,4.973,4.854
50,4.911,1.275,4.926,4.987,4.955,4.927,4.972,4.853
51,4.91,1.279,4.92,4.986,4.955,4.931,4.973,4.866
52,4.91,1.279,4.922,4.985,4.955,4.928,4.972,4.853
53,4.908,1.281,4.928,4.986,4.956,4.923,4.973,4.853
54,4.908,1.284,4.929,4.986,4.956,4.918,4.972,4.868
55,4.907,1.286,4.927,4.986,4.958,4.921,4.972,4.847
