,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,0.709,0.511,0.8,0.434,0.481,0.383,0.58,0.181
1,0.702,0.513,0.785,0.455,0.476,0.333,0.553,0.182
2,0.686,0.51,0.79,0.455,0.503,0.386,0.612,0.225
3,0.698,0.509,0.784,0.427,0.488,0.353,0.571,0.309
4,0.695,0.51,0.722,0.394,0.484,0.332,0.565,0.222
5,0.7,0.51,0.786,0.415,0.486,0.378,0.593,0.181
6,0.704,0.509,0.785,0.414,0.468,0.389,0.562,0.229
7,0.702,0.51,0.787,0.425,0.478,0.354,0.555,0.292
8,0.694,0.509,0.774,0.393,0.467,0.334,0.57,0.228
9,0.694,0.512,0.791,0.434,0.452,0.359,0.537,0.229
10,0.694,0.509,0.783,0.428,0.453,0.323,0.596,0.22
11,0.695,0.509,0.764,0.45,0.47,0.385,0.548,0.29
12,0.699,0.509,0.771,0.453,0.443,0.394,0.602,0.193
13,0.7,0.51,0.765,0.401,0.463,0.367,0.575,0.196
14,0.704,0.509,0.797,0.406,0.522,0.338,0.553,0.214
15,0.698,0.51,0.752,0.435,0.512,0.348,0.591,0.131
16,0.705,0.508,0.748,0.428,0.453,0.372,0.574,0.21
17,0.702,0.508,0.751,0.432,0.443,0.411,0.563,0.256
18,0.697,0.51,0.717,0.423,0.461,0.388,0.575,0.175
19,0.697,0.51,0.73,0.447,0.476,0.323,0.562,0.152
20,0.703,0.512,0.729,0.472,0.464,0.363,0.567,0.192
21,0.693,0.508,0.749,0.461,0.491,0.392,0.558,0.218
22,0.693,0.509,0.771,0.4,0.449,0.406,0.598,0.221
23,0.695,0.509,0.743,0.382,0.502,0.457,0.525,0.292
24,0.699,0.517,0.763,0.42,0.486,0.371,0.549,0.237
25,0.808,0.757,1.136,0.531,0.746,0.632,0.747,0.316
26,1.224,1.137,2.314,0.713,1.395,1.466,1.348,0.726
27,1.647,1.371,3.006,0.936,1.785,2.338,1.876,1.201
28,1.927,1.508,3.273,1.132,1.87,2.696,2.212,1.613
29,2.16,1.594,3.279,1.301,1.763,2.732,2.394,1.96
30,2.428,1.647,3.044,1.703,1.601,2.893,2.591,2.415
31,2.762,1.684,3.053,2.373,1.658,3.22,2.953,2.919
32,3.165,1.711,4.035,3.221,2.131,3.642,3.472,4.213
33,3.62,1.724,4.679,4.372,3.766,4.488,4.22,4.857
34,4.276,1.733,4.727,4.91,4.762,4.911,4.724,4.898
35,4.666,1.739,4.717,4.974,4.911,4.938,4.915,4.899
36,4.823,1.74,4.708,4.976,4.917,4.938,4.952,4.901
37,4.873,1.739,4.696,4.973,4.914,4.936,4.96,4.896
38,4.89,1.738,4.69,4.97,4.906,4.936,4.962,4.891
39,4.893,1.734,4.679,4.968,4.9,4.927,4.965,4.883
40,4.894,1.729,4.67,4.965,4.894,4.924,4.965,4.89
41,4.893,1.721,4.661,4.96,4.886,4.914,4.965,4.883
42,4.892,1.715,4.656,4.96,4.877,4.918,4.964,4.871
43,4.892,1.709,4.647,4.958,4.873,4.914,4.964,4.877
44,4.892,1.701,4.633,4.955,4.868,4.913,4.962,4.869
45,4.891,1.694,4.627,4.956,4.857,4.912,4.963,4.859
46,4.889,1.686,4.611,4.954,4.859,4.912,4.962,4.857
47,4.888,1.679,4.598,4.954,4.852,4.916,4.962,4.87
48,4.887,1.671,4.583,4.95,4.851,4.911,4.961,4.866
49,4.887,1.665,4.587,4.952,4.849,4.91,4.96,4.857
50,4.887,1.657,4.572,4.946,4.849,4.905,4.96,4.859
51,4.887,1.649,4.564,4.948,4.845,4.904,4.962,4.857
52,4.888,1.642,4.566,4.946,4.841,4.909,4.961,4.859
53,4.887,1.636,4.552,4.946,4.843,4.903,4.96,4.854
54,4.886,1.63,4.54,4.95,4.841,4.906,4.96,4.838
55,4.885,1.623,4.55,4.949,4.836,4.905,4.96,4.851
56,4.885,1.618,4.546,4.95,4.836,4.899,4.963,4.847
57,4.883,1.611,4.544,4.944,4.836,4.902,4.96,4.865
58,4.883,1.606,4.539,4.946,4.839,4.906,4.961,4.856
59,4.884,1.601,4.536,4.946,4.838,4.903,4.96,4.857
60,4.884,1.595,4.532,4.948,4.84,4.907,4.96,4.857
61,4.884,1.591,4.527,4.944,4.842,4.902,4.96,4.86
62,4.883,1.588,4.531,4.943,4.835,4.907,4.96,4.866
63,4.883,1.583,4.525,4.945,4.841,4.903,4.96,4.857
64,4.883,1.578,4.539,4.943,4.837,4.904,4.96,4.863
65,4.883,1.573,4.519,4.94,4.836,4.905,4.96,4.858
66,4.883,1.57,4.528,4.943,4.836,4.902,4.96,4.854
67,4.883,1.568,4.529,4.944,4.839,4.903,4.96,4.841
68,4.883,1.565,4.516,4.947,4.836,4.901,4.961,4.838
69,4.883,1.559,4.519,4.946,4.835,4.905,4.96,4.852
70,4.883,1.557,4.516,4.946,4.838,4.893,4.96,4.846
71,4.882,1.554,4.505,4.951,4.837,4.897,4.96,4.848
72,4.883,1.551,4.517,4.946,4.837,4.9,4.96,4.851
73,4.883,1.548,4.508,4.946,4.84,4.901,4.961,4.847
74,4.882,1.547,4.516,4.945,4.838,4.902,4.96,4.854
75,4.883,1.543,4.517,4.945,4.836,4.901,4.96,4.846
76,4.883,1.54,4.514,4.943,4.84,4.903,4.96,4.865
77,4.883,1.539,4.507,4.943,4.841,4.903,4.96,4.85
78,4.883,1.536,4.505,4.949,4.836,4.901,4.96,4.856
79,4.883,1.533,4.509,4.944,4.84,4.901,4.96,4.854
80,4.883,1.532,4.509,4.944,4.839,4.903,4.96,4.863
