,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
92,1.729,1.676,0.053,0.861,0.248,1.115,1.157,0.707
93,1.728,1.673,0.055,0.835,0.292,1.083,1.132,0.694
94,1.727,1.666,0.057,0.858,0.284,1.037,1.104,0.618
95,1.726,1.664,0.06,0.83,0.27,1.078,1.131,0.641
96,1.728,1.661,0.073,0.883,0.286,1.096,1.112,0.645
97,1.725,1.656,0.055,0.863,0.271,1.074,1.152,0.658
98,1.727,1.654,0.046,0.874,0.35,1.04,1.14,0.628
99,1.726,1.652,0.051,0.871,0.285,1.039,1.143,0.699
100,1.731,1.642,0.057,0.851,0.312,0.957,1.126,0.648
101,1.719,1.644,0.057,0.862,0.272,1.023,1.096,0.666
102,1.725,1.641,0.06,0.866,0.264,1.047,1.103,0.667
103,1.727,1.636,0.074,0.824,0.255,1.079,1.113,0.672
104,1.728,1.635,0.06,0.84,0.278,1.082,1.09,0.694
105,1.721,1.632,0.058,0.881,0.301,1.057,1.079,0.661
106,1.727,1.628,0.056,0.844,0.269,0.98,1.107,0.665
107,1.724,1.626,0.065,0.867,0.296,1.01,1.121,0.753
108,1.731,1.622,0.097,0.847,0.328,0.98,1.115,0.658
109,1.725,1.62,0.078,0.863,0.297,1.012,1.122,0.656
110,1.726,1.616,0.068,0.824,0.3,1.067,1.112,0.691
111,1.73,1.613,0.054,0.873,0.289,1.014,1.062,0.643
112,1.719,1.61,0.063,0.813,0.288,1.052,1.099,0.68
113,1.722,1.607,0.064,0.856,0.239,1.023,1.087,0.653
114,1.723,1.602,0.056,0.803,0.299,1.008,1.122,0.61
115,1.714,1.6,0.038,0.872,0.274,1.034,1.124,0.707
116,1.721,1.597,0.055,0.841,0.239,1.034,1.096,0.667
117,1.715,1.595,0.066,0.864,0.267,1.056,1.114,0.659
118,1.717,1.593,0.068,0.858,0.301,1.006,1.11,0.68
119,1.714,1.585,0.073,0.796,0.28,1.025,1.11,0.673
120,1.701,1.572,0.054,0.839,0.323,0.989,1.098,0.648
121,1.68,1.549,0.063,0.744,0.258,0.941,1.085,0.658
122,1.655,1.525,0.059,0.774,0.3,0.925,1.038,0.612
123,1.618,1.502,0.064,0.779,0.255,0.922,0.991,0.525
124,1.582,1.478,0.049,0.753,0.231,0.908,0.926,0.505
125,1.545,1.452,0.032,0.749,0.261,0.835,0.932,0.511
126,1.509,1.426,0.053,0.649,0.256,0.832,0.866,0.535
127,1.464,1.402,0.041,0.663,0.232,0.796,0.854,0.51
128,1.437,1.376,0.064,0.626,0.152,0.738,0.829,0.426
129,1.394,1.353,0.039,0.612,0.164,0.697,0.792,0.428
130,1.35,1.329,0.043,0.581,0.199,0.621,0.72,0.377
131,1.319,1.307,0.048,0.533,0.233,0.601,0.721,0.371
132,1.295,1.284,0.046,0.512,0.245,0.645,0.684,0.362
133,1.263,1.261,0.05,0.505,0.205,0.623,0.679,0.354
134,1.227,1.24,0.04,0.456,0.198,0.623,0.65,0.311
135,1.194,1.217,0.046,0.458,0.153,0.578,0.612,0.357
136,1.166,1.197,0.027,0.474,0.154,0.568,0.588,0.289
137,1.148,1.177,0.036,0.459,0.192,0.523,0.584,0.219
138,1.124,1.16,0.034,0.417,0.146,0.511,0.545,0.332
139,1.107,1.138,0.028,0.423,0.193,0.493,0.569,0.353
140,1.072,1.118,0.036,0.421,0.12,0.502,0.537,0.293
141,1.058,1.1,0.033,0.381,0.175,0.416,0.525,0.27
142,1.039,1.086,0.056,0.333,0.175,0.416,0.474,0.25
143,1.021,1.067,0.037,0.386,0.129,0.476,0.482,0.268
144,1.008,1.05,0.025,0.355,0.158,0.473,0.477,0.261
145,0.989,1.034,0.056,0.387,0.161,0.49,0.49,0.246
146,0.971,1.017,0.039,0.35,0.141,0.437,0.476,0.261
147,0.968,1.002,0.038,0.383,0.147,0.395,0.447,0.271
148,0.949,0.986,0.042,0.328,0.149,0.366,0.444,0.268
149,0.935,0.971,0.034,0.318,0.139,0.392,0.463,0.215
150,0.928,0.958,0.044,0.319,0.151,0.367,0.426,0.194
151,0.915,0.945,0.028,0.309,0.129,0.389,0.445,0.257
152,0.901,0.931,0.047,0.31,0.132,0.366,0.417,0.188
153,0.885,0.918,0.059,0.283,0.193,0.345,0.41,0.223
154,0.874,0.905,0.036,0.298,0.143,0.357,0.421,0.179
155,0.873,0.893,0.048,0.291,0.136,0.358,0.409,0.156
156,0.872,0.882,0.025,0.274,0.109,0.349,0.392,0.183
157,0.864,0.872,0.022,0.306,0.099,0.335,0.371,0.19
158,0.855,0.859,0.045,0.31,0.186,0.337,0.364,0.18
159,0.837,0.849,0.028,0.285,0.126,0.333,0.377,0.182
160,0.835,0.839,0.041,0.308,0.146,0.337,0.38,0.214
161,0.824,0.83,0.031,0.294,0.104,0.291,0.375,0.16
162,0.819,0.821,0.056,0.292,0.124,0.312,0.382,0.261
163,0.819,0.81,0.029,0.292,0.121,0.276,0.351,0.186
164,0.818,0.802,0.036,0.262,0.121,0.331,0.368,0.273
165,0.809,0.795,0.031,0.283,0.157,0.316,0.374,0.137
166,0.801,0.787,0.038,0.333,0.143,0.356,0.388,0.192
167,0.801,0.78,0.043,0.307,0.119,0.353,0.364,0.161
168,0.798,0.772,0.03,0.321,0.119,0.317,0.357,0.207
169,0.79,0.765,0.042,0.241,0.138,0.322,0.35,0.192
170,0.798,0.757,0.037,0.279,0.162,0.311,0.395,0.206
171,0.792,0.752,0.054,0.233,0.146,0.306,0.359,0.155
172,0.786,0.745,0.065,0.26,0.133,0.317,0.339,0.168
173,0.782,0.739,0.044,0.281,0.114,0.322,0.365,0.204
174,0.782,0.733,0.021,0.283,0.131,0.312,0.339,0.131
175,0.781,0.729,0.012,0.265,0.117,0.257,0.336,0.211
176,0.78,0.724,0.024,0.274,0.113,0.256,0.339,0.169
177,0.772,0.717,0.023,0.235,0.106,0.306,0.321,0.104
178,0.771,0.712,0.02,0.23,0.124,0.298,0.348,0.229
179,0.777,0.707,0.02,0.238,0.139,0.295,0.344,0.133
180,0.768,0.704,0.023,0.294,0.119,0.311,0.352,0.191
181,0.759,0.699,0.036,0.283,0.158,0.263,0.363,0.224
182,0.773,0.697,0.042,0.27,0.148,0.247,0.31,0.145
183,0.771,0.692,0.03,0.305,0.105,0.289,0.302,0.251
184,0.763,0.688,0.028,0.216,0.113,0.282,0.327,0.134
185,0.761,0.685,0.049,0.226,0.132,0.262,0.304,0.133
186,0.76,0.681,0.04,0.267,0.123,0.295,0.319,0.138
187,0.749,0.677,0.037,0.279,0.087,0.29,0.324,0.153
188,0.756,0.676,0.034,0.239,0.143,0.277,0.314,0.171
189,0.747,0.671,0.034,0.209,0.13,0.282,0.295,0.179
190,0.748,0.669,0.041,0.231,0.095,0.308,0.315,0.228
191,0.745,0.665,0.044,0.254,0.085,0.302,0.276,0.2
192,0.744,0.663,0.038,0.287,0.12,0.338,0.342,0.149
193,0.742,0.66,0.036,0.231,0.139,0.256,0.325,0.163
194,0.74,0.659,0.037,0.235,0.131,0.249,0.292,0.155
195,0.734,0.657,0.043,0.271,0.154,0.259,0.339,0.139
196,0.735,0.653,0.026,0.21,0.145,0.299,0.314,0.162
197,0.722,0.649,0.012,0.247,0.101,0.321,0.324,0.246
198,0.734,0.648,0.014,0.206,0.115,0.294,0.324,0.189
199,0.727,0.647,0.026,0.232,0.093,0.288,0.297,0.151
200,0.717,0.643,0.055,0.272,0.096,0.269,0.302,0.123
201,0.711,0.641,0.026,0.214,0.108,0.257,0.325,0.159
202,0.713,0.64,0.041,0.284,0.101,0.301,0.289,0.158
203,0.715,0.637,0.023,0.249,0.107,0.28,0.303,0.175
204,0.715,0.636,0.024,0.23,0.105,0.274,0.332,0.173
205,0.716,0.634,0.044,0.231,0.114,0.263,0.316,0.178
206,0.714,0.632,0.043,0.218,0.118,0.253,0.307,0.148
207,0.708,0.631,0.018,0.268,0.103,0.243,0.297,0.175
208,0.703,0.627,0.015,0.267,0.1,0.226,0.313,0.178
209,0.702,0.625,0.03,0.19,0.135,0.258,0.328,0.127
210,0.702,0.623,0.027,0.236,0.102,0.251,0.285,0.107
211,0.703,0.622,0.027,0.259,0.105,0.307,0.284,0.182
212,0.701,0.62,0.045,0.238,0.101,0.258,0.305,0.126
213,0.704,0.62,0.017,0.277,0.107,0.217,0.288,0.145
214,0.714,0.616,0.035,0.263,0.102,0.26,0.299,0.172
215,0.705,0.614,0.021,0.263,0.115,0.255,0.289,0.187
216,0.716,0.613,0.016,0.253,0.108,0.27,0.326,0.186
217,0.696,0.611,0.013,0.249,0.099,0.264,0.313,0.207
218,0.703,0.611,0.024,0.226,0.093,0.3,0.307,0.144
219,0.703,0.609,0.042,0.232,0.098,0.276,0.301,0.161
220,0.702,0.607,0.03,0.211,0.064,0.29,0.273,0.233
221,0.698,0.605,0.041,0.219,0.104,0.258,0.279,0.205
222,0.707,0.604,0.025,0.21,0.092,0.233,0.309,0.135
223,0.706,0.603,0.023,0.243,0.124,0.243,0.306,0.152
224,0.697,0.6,0.028,0.23,0.1,0.267,0.298,0.194
225,0.699,0.599,0.027,0.252,0.146,0.26,0.289,0.164
226,0.695,0.598,0.049,0.218,0.121,0.254,0.31,0.147
227,0.693,0.595,0.028,0.273,0.092,0.268,0.288,0.177
228,0.704,0.594,0.029,0.224,0.075,0.259,0.282,0.161
229,0.701,0.592,0.021,0.2,0.094,0.277,0.31,0.127
230,0.699,0.589,0.04,0.239,0.12,0.236,0.29,0.136
231,0.713,0.589,0.028,0.176,0.11,0.239,0.276,0.162
232,0.697,0.587,0.027,0.246,0.102,0.315,0.305,0.198
233,0.691,0.586,0.037,0.225,0.101,0.243,0.307,0.169
234,0.698,0.584,0.023,0.277,0.091,0.254,0.272,0.187
235,0.699,0.583,0.037,0.245,0.093,0.313,0.285,0.178
236,0.695,0.581,0.018,0.245,0.097,0.284,0.286,0.265
237,0.699,0.579,0.017,0.26,0.087,0.237,0.276,0.19
238,0.698,0.578,0.008,0.203,0.108,0.221,0.308,0.184
239,0.69,0.577,0.035,0.253,0.092,0.25,0.296,0.207
240,0.691,0.575,0.03,0.258,0.097,0.254,0.286,0.174
241,0.704,0.573,0.056,0.21,0.099,0.252,0.286,0.117
242,0.692,0.576,0.024,0.2,0.1,0.196,0.238,0.224
243,0.693,0.572,0.031,0.263,0.098,0.256,0.249,0.221
244,0.69,0.569,0.033,0.236,0.11,0.281,0.292,0.166
245,0.686,0.568,0.023,0.241,0.109,0.271,0.299,0.218
246,0.687,0.568,0.04,0.22,0.148,0.227,0.255,0.174
247,0.688,0.567,0.023,0.23,0.111,0.208,0.25,0.137
248,0.689,0.566,0.049,0.253,0.093,0.284,0.239,0.184
249,0.688,0.564,0.06,0.214,0.126,0.272,0.289,0.138
250,0.685,0.562,0.03,0.231,0.112,0.278,0.317,0.145
251,0.689,0.561,0.041,0.223,0.105,0.24,0.294,0.158
252,0.684,0.56,0.033,0.255,0.132,0.281,0.354,0.163
253,0.686,0.56,0.012,0.285,0.118,0.274,0.291,0.153
254,0.691,0.558,0.026,0.244,0.132,0.269,0.27,0.191
255,0.688,0.557,0.016,0.217,0.097,0.209,0.271,0.127
256,0.693,0.556,0.021,0.212,0.087,0.271,0.277,0.183
257,0.687,0.556,0.018,0.255,0.086,0.241,0.278,0.105
258,0.684,0.555,0.024,0.197,0.114,0.247,0.316,0.145
259,0.679,0.552,0.024,0.237,0.108,0.252,0.295,0.14
260,0.68,0.555,0.022,0.224,0.106,0.297,0.291,0.19
261,0.683,0.552,0.028,0.168,0.1,0.252,0.268,0.171
262,0.684,0.551,0.032,0.229,0.091,0.203,0.238,0.162
263,0.69,0.549,0.034,0.272,0.093,0.257,0.264,0.147
264,0.689,0.549,0.028,0.247,0.123,0.231,0.311,0.136
265,0.687,0.546,0.023,0.221,0.104,0.298,0.291,0.136
266,0.679,0.547,0.021,0.24,0.092,0.287,0.26,0.199
267,0.678,0.546,0.038,0.253,0.104,0.287,0.277,0.156
268,0.679,0.543,0.021,0.211,0.136,0.221,0.296,0.102
269,0.689,0.542,0.017,0.251,0.107,0.231,0.278,0.164
270,0.682,0.543,0.029,0.222,0.081,0.244,0.279,0.171
271,0.682,0.542,0.025,0.244,0.077,0.256,0.3,0.142
272,0.684,0.545,0.037,0.252,0.099,0.232,0.308,0.163
273,0.683,0.54,0.031,0.219,0.103,0.226,0.304,0.158
274,0.683,0.539,0.021,0.23,0.08,0.259,0.26,0.209
275,0.683,0.539,0.035,0.195,0.171,0.233,0.304,0.196
276,0.681,0.539,0.044,0.27,0.128,0.25,0.269,0.18
277,0.681,0.536,0.044,0.243,0.15,0.214,0.287,0.162
278,0.681,0.536,0.037,0.196,0.123,0.282,0.295,0.16
279,0.686,0.536,0.031,0.225,0.118,0.254,0.279,0.148
280,0.679,0.535,0.054,0.249,0.133,0.207,0.288,0.141
281,0.683,0.533,0.061,0.187,0.118,0.199,0.299,0.254
282,0.683,0.532,0.029,0.203,0.106,0.217,0.32,0.201
283,0.679,0.532,0.012,0.248,0.088,0.238,0.283,0.137
284,0.683,0.531,0.029,0.224,0.109,0.205,0.295,0.161
285,0.669,0.529,0.007,0.232,0.07,0.2,0.296,0.145
286,0.682,0.53,0.021,0.23,0.114,0.214,0.267,0.17
287,0.679,0.528,0.032,0.22,0.129,0.217,0.281,0.129
288,0.679,0.529,0.022,0.233,0.09,0.229,0.266,0.155
289,0.674,0.528,0.036,0.185,0.09,0.254,0.243,0.166
290,0.675,0.529,0.019,0.214,0.082,0.254,0.28,0.22
291,0.682,0.527,0.027,0.251,0.073,0.269,0.256,0.205
292,0.678,0.527,0.031,0.243,0.077,0.246,0.249,0.142
293,0.682,0.525,0.026,0.164,0.11,0.199,0.269,0.152
294,0.701,0.525,0.037,0.215,0.099,0.214,0.272,0.154
295,0.678,0.523,0.02,0.198,0.127,0.231,0.302,0.153
296,0.682,0.523,0.021,0.225,0.097,0.232,0.272,0.177
297,0.679,0.523,0.027,0.228,0.107,0.245,0.281,0.187
298,0.67,0.521,0.015,0.197,0.116,0.268,0.302,0.125
299,0.687,0.521,0.026,0.264,0.089,0.233,0.27,0.16
300,0.681,0.522,0.037,0.209,0.096,0.246,0.28,0.199
301,0.681,0.522,0.031,0.22,0.076,0.253,0.256,0.212
302,0.674,0.52,0.038,0.224,0.13,0.267,0.284,0.185
303,0.672,0.52,0.047,0.211,0.138,0.209,0.337,0.171
304,0.678,0.519,0.054,0.208,0.127,0.212,0.279,0.181
305,0.683,0.519,0.025,0.252,0.12,0.254,0.273,0.161
306,0.682,0.517,0.021,0.284,0.096,0.227,0.251,0.192
307,0.677,0.518,0.015,0.254,0.122,0.244,0.269,0.133
308,0.669,0.516,0.025,0.261,0.114,0.265,0.316,0.174
309,0.68,0.52,0.019,0.219,0.124,0.242,0.297,0.159
310,0.673,0.515,0.031,0.206,0.112,0.287,0.297,0.08
311,0.684,0.516,0.032,0.216,0.131,0.242,0.274,0.124
312,0.679,0.514,0.043,0.21,0.099,0.269,0.257,0.177
313,0.674,0.513,0.038,0.206,0.09,0.26,0.28,0.161
314,0.669,0.513,0.026,0.221,0.108,0.216,0.25,0.141
315,0.672,0.512,0.034,0.212,0.086,0.244,0.243,0.149
316,0.675,0.513,0.025,0.234,0.095,0.237,0.269,0.172
317,0.676,0.513,0.021,0.267,0.1,0.291,0.256,0.189
318,0.674,0.515,0.028,0.219,0.09,0.291,0.272,0.19
319,0.684,0.511,0.034,0.216,0.099,0.267,0.296,0.137
320,0.676,0.51,0.051,0.22,0.121,0.218,0.264,0.237
321,0.672,0.51,0.028,0.232,0.097,0.22,0.313,0.13
322,0.675,0.509,0.039,0.236,0.123,0.302,0.282,0.139
323,0.673,0.509,0.039,0.206,0.088,0.221,0.286,0.141
324,0.677,0.509,0.041,0.206,0.105,0.225,0.276,0.156
325,0.677,0.506,0.023,0.174,0.077,0.238,0.257,0.205
326,0.666,0.509,0.038,0.265,0.097,0.311,0.292,0.165
327,0.677,0.507,0.026,0.194,0.069,0.248,0.266,0.213
328,0.672,0.504,0.042,0.245,0.107,0.257,0.269,0.175
329,0.671,0.505,0.036,0.249,0.097,0.224,0.254,0.181
330,0.677,0.507,0.036,0.239,0.063,0.218,0.238,0.177
331,0.679,0.505,0.02,0.2,0.067,0.229,0.272,0.154
332,0.679,0.506,0.026,0.211,0.085,0.206,0.287,0.115
333,0.671,0.503,0.034,0.23,0.083,0.216,0.292,0.151
334,0.669,0.503,0.035,0.207,0.139,0.24,0.286,0.17
335,0.67,0.506,0.024,0.194,0.123,0.259,0.285,0.115
336,0.67,0.503,0.027,0.203,0.12,0.245,0.28,0.189
337,0.671,0.502,0.024,0.194,0.088,0.242,0.266,0.153
338,0.664,0.502,0.025,0.189,0.077,0.214,0.296,0.175
339,0.67,0.502,0.027,0.227,0.11,0.25,0.306,0.173
340,0.666,0.502,0.05,0.242,0.166,0.201,0.296,0.107
341,0.663,0.5,0.036,0.151,0.091,0.269,0.257,0.162
342,0.672,0.502,0.021,0.181,0.107,0.263,0.252,0.135
