,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,0.785,0.725,1.137,0.571,0.531,0.345,0.736,0.208
1,0.79,0.725,1.125,0.567,0.531,0.362,0.709,0.265
2,0.785,0.724,1.129,0.594,0.481,0.366,0.711,0.281
3,0.789,0.723,1.066,0.596,0.523,0.39,0.71,0.204
4,0.793,0.723,1.097,0.569,0.54,0.331,0.743,0.221
5,0.792,0.723,1.1,0.572,0.498,0.375,0.734,0.17
6,0.779,0.722,1.131,0.548,0.558,0.32,0.73,0.25
7,0.777,0.722,1.115,0.563,0.539,0.358,0.732,0.208
8,0.777,0.722,1.152,0.598,0.535,0.356,0.682,0.205
9,0.787,0.721,1.136,0.531,0.521,0.312,0.726,0.244
10,0.784,0.721,1.113,0.545,0.537,0.35,0.712,0.231
11,0.783,0.722,1.119,0.577,0.507,0.351,0.723,0.256
12,0.781,0.721,1.123,0.554,0.544,0.402,0.703,0.273
13,0.781,0.721,1.105,0.564,0.527,0.311,0.703,0.234
14,0.789,0.72,1.092,0.57,0.479,0.37,0.715,0.258
15,0.783,0.719,1.107,0.604,0.527,0.339,0.686,0.188
16,0.778,0.721,1.099,0.647,0.539,0.341,0.673,0.235
17,0.778,0.719,1.115,0.545,0.556,0.377,0.744,0.219
18,0.783,0.72,1.095,0.502,0.517,0.332,0.719,0.246
19,0.779,0.719,1.072,0.6,0.511,0.356,0.687,0.246
20,0.782,0.718,1.09,0.599,0.493,0.368,0.712,0.232
21,0.788,0.719,1.09,0.565,0.526,0.345,0.71,0.223
22,0.783,0.72,1.099,0.552,0.522,0.284,0.695,0.196
23,0.784,0.718,1.052,0.54,0.533,0.294,0.726,0.212
24,0.79,0.739,1.126,0.573,0.545,0.389,0.738,0.208
25,0.973,1.028,1.956,0.62,0.859,0.501,1.048,0.352
26,1.382,1.349,3.014,0.838,1.192,0.939,1.615,0.471
27,1.69,1.526,3.44,1.036,1.446,1.365,1.98,0.636
28,1.872,1.639,3.64,1.156,1.587,1.644,2.215,0.75
29,1.976,1.713,3.71,1.288,1.651,1.748,2.375,0.904
30,2.03,1.761,3.712,1.331,1.644,1.735,2.451,0.992
31,2.07,1.797,3.636,1.386,1.619,1.697,2.444,1.09
32,2.116,1.82,3.49,1.485,1.563,1.727,2.444,1.144
33,2.163,1.836,3.229,1.625,1.508,1.788,2.465,1.301
34,2.23,1.844,2.903,1.741,1.523,1.907,2.481,1.369
35,2.301,1.85,2.561,1.85,1.502,1.922,2.531,1.432
36,2.372,1.851,2.273,2.0,1.523,1.999,2.591,1.616
37,2.445,1.851,2.045,2.128,1.576,2.098,2.652,1.648
38,2.512,1.848,1.871,2.276,1.635,2.181,2.713,1.708
39,2.58,1.843,1.751,2.395,1.696,2.248,2.77,1.824
40,2.637,1.839,1.715,2.427,1.707,2.298,2.817,1.854
41,2.689,1.831,1.644,2.542,1.749,2.347,2.855,1.928
42,2.739,1.826,1.608,2.636,1.796,2.367,2.866,1.989
43,2.779,1.818,1.586,2.698,1.849,2.392,2.939,2.019
44,2.817,1.81,1.544,2.737,1.853,2.445,2.946,2.056
45,2.853,1.802,1.561,2.796,1.902,2.445,2.972,2.143
46,2.881,1.796,1.535,2.847,1.91,2.452,2.978,2.101
47,2.904,1.788,1.511,2.858,1.932,2.506,3.027,2.145
48,2.928,1.78,1.527,2.889,1.94,2.532,3.035,2.175
49,2.945,1.773,1.501,2.923,1.94,2.542,3.068,2.161
50,2.965,1.766,1.528,2.953,1.971,2.513,3.116,2.209
51,2.977,1.758,1.498,2.982,1.977,2.546,3.141,2.218
52,2.991,1.753,1.505,2.949,2.028,2.569,3.143,2.207
53,3.005,1.746,1.507,2.973,2.007,2.544,3.157,2.236
54,3.013,1.74,1.51,3.002,2.0,2.57,3.165,2.25
55,3.016,1.735,1.508,2.994,2.079,2.54,3.176,2.239
56,3.031,1.73,1.483,3.03,2.047,2.616,3.17,2.261
57,3.035,1.725,1.474,3.012,2.062,2.577,3.189,2.259
58,3.048,1.718,1.511,3.063,2.051,2.584,3.169,2.27
59,3.05,1.716,1.498,3.062,2.037,2.581,3.196,2.254
60,3.057,1.71,1.524,3.051,2.043,2.642,3.228,2.263
