,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
92,1.747,1.571,0.049,0.887,0.292,1.063,1.123,0.693
93,1.745,1.567,0.057,0.879,0.297,1.062,1.124,0.673
94,1.748,1.562,0.062,0.88,0.284,1.063,1.097,0.671
95,1.749,1.561,0.072,0.9,0.305,1.031,1.111,0.662
96,1.753,1.558,0.047,0.803,0.288,1.034,1.09,0.681
97,1.751,1.556,0.061,0.856,0.297,1.069,1.09,0.624
98,1.752,1.553,0.059,0.873,0.314,1.072,1.09,0.653
99,1.755,1.549,0.041,0.838,0.31,1.089,1.092,0.656
100,1.75,1.547,0.072,0.874,0.29,1.025,1.11,0.685
101,1.745,1.546,0.042,0.901,0.338,1.047,1.115,0.675
102,1.757,1.541,0.066,0.904,0.279,1.088,1.145,0.659
103,1.752,1.54,0.046,0.939,0.31,1.051,1.071,0.693
104,1.751,1.537,0.07,0.903,0.28,1.046,1.073,0.716
105,1.753,1.533,0.082,0.833,0.256,1.073,1.094,0.616
106,1.75,1.531,0.044,0.872,0.259,1.097,1.074,0.675
107,1.753,1.528,0.064,0.899,0.275,1.115,1.102,0.667
108,1.751,1.525,0.059,0.924,0.279,1.033,1.103,0.621
109,1.751,1.524,0.052,0.92,0.302,1.01,1.071,0.662
110,1.75,1.523,0.062,0.902,0.274,1.045,1.11,0.675
111,1.746,1.519,0.058,0.923,0.288,1.078,1.108,0.681
112,1.753,1.516,0.065,0.889,0.279,1.018,1.108,0.679
113,1.745,1.514,0.057,0.877,0.264,1.048,1.097,0.685
114,1.75,1.512,0.057,0.871,0.3,1.04,1.114,0.636
115,1.748,1.51,0.069,0.876,0.292,1.031,1.086,0.67
116,1.751,1.508,0.052,0.894,0.291,1.034,1.126,0.636
117,1.742,1.506,0.054,0.852,0.333,1.035,1.085,0.625
118,1.748,1.503,0.083,0.872,0.299,1.05,1.091,0.677
119,1.735,1.495,0.054,0.873,0.298,1.057,1.105,0.623
120,1.724,1.476,0.046,0.868,0.299,1.019,1.064,0.668
121,1.701,1.441,0.041,0.824,0.297,1.021,1.016,0.65
122,1.674,1.429,0.05,0.834,0.29,0.94,1.024,0.648
123,1.643,1.404,0.062,0.814,0.248,0.86,0.97,0.566
124,1.603,1.38,0.035,0.75,0.263,0.864,0.913,0.544
125,1.562,1.363,0.059,0.75,0.253,0.825,0.875,0.524
126,1.525,1.339,0.045,0.711,0.222,0.851,0.857,0.51
127,1.49,1.318,0.041,0.659,0.223,0.802,0.807,0.501
128,1.453,1.293,0.037,0.593,0.241,0.722,0.778,0.409
129,1.41,1.271,0.03,0.619,0.199,0.741,0.774,0.456
130,1.373,1.248,0.054,0.572,0.189,0.685,0.719,0.438
131,1.342,1.227,0.029,0.561,0.201,0.688,0.719,0.326
132,1.305,1.206,0.025,0.513,0.163,0.654,0.687,0.304
133,1.278,1.185,0.051,0.502,0.186,0.55,0.661,0.392
