,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,1.131,0.648,0.04,0.432,0.203,0.501,0.479,0.229
1,1.126,0.647,0.079,0.469,0.211,0.459,0.472,0.22
2,1.125,0.647,0.044,0.448,0.198,0.392,0.483,0.177
3,1.122,0.647,0.07,0.479,0.186,0.385,0.496,0.245
4,1.125,0.646,0.046,0.439,0.181,0.44,0.474,0.219
5,1.125,0.648,0.084,0.457,0.171,0.396,0.475,0.18
6,1.122,0.647,0.046,0.425,0.176,0.412,0.453,0.249
7,1.125,0.648,0.055,0.431,0.201,0.412,0.457,0.202
8,1.124,0.646,0.063,0.458,0.199,0.394,0.475,0.172
9,1.133,0.647,0.059,0.466,0.189,0.455,0.52,0.22
10,1.126,0.647,0.047,0.437,0.185,0.448,0.515,0.224
11,1.13,0.647,0.056,0.428,0.188,0.483,0.523,0.256
12,1.123,0.647,0.061,0.449,0.206,0.388,0.493,0.214
13,1.12,0.646,0.039,0.441,0.181,0.463,0.475,0.226
14,1.123,0.645,0.052,0.414,0.176,0.445,0.488,0.296
15,1.124,0.647,0.045,0.441,0.218,0.433,0.524,0.252
16,1.12,0.647,0.048,0.434,0.22,0.447,0.511,0.209
17,1.122,0.646,0.036,0.453,0.231,0.397,0.483,0.225
18,1.126,0.646,0.038,0.43,0.171,0.462,0.499,0.244
19,1.127,0.648,0.067,0.443,0.176,0.412,0.454,0.18
20,1.124,0.646,0.073,0.413,0.198,0.427,0.503,0.208
21,1.127,0.647,0.046,0.492,0.25,0.431,0.493,0.188
22,1.132,0.646,0.091,0.375,0.224,0.422,0.441,0.224
23,1.132,0.646,0.052,0.508,0.22,0.456,0.48,0.203
24,1.124,0.648,0.044,0.437,0.183,0.406,0.487,0.234
25,1.123,0.647,0.034,0.451,0.203,0.411,0.522,0.234
26,1.121,0.646,0.04,0.467,0.162,0.382,0.463,0.291
27,1.122,0.645,0.041,0.417,0.191,0.438,0.485,0.224
28,1.127,0.657,0.046,0.403,0.241,0.431,0.488,0.222
29,1.382,1.012,0.071,0.473,0.191,0.825,0.703,0.466
30,2.026,1.643,0.244,0.625,0.3,2.193,1.198,1.46
31,2.536,2.018,0.474,0.913,0.523,3.206,1.668,2.273
32,2.881,2.216,0.598,1.279,0.705,3.625,2.119,2.797
33,3.099,2.339,0.613,1.511,0.879,3.801,2.439,3.147
34,3.283,2.423,0.591,1.729,0.772,3.99,2.69,3.4
35,3.481,2.487,0.693,2.069,0.738,4.192,3.025,3.658
36,3.717,2.538,3.049,2.703,0.802,4.409,3.411,3.949
37,4.022,2.578,4.684,4.121,1.111,4.846,4.108,4.788
38,4.555,2.613,4.842,4.897,2.303,4.964,4.764,4.934
39,4.839,2.64,4.853,4.971,4.416,4.97,4.942,4.937
40,4.918,2.663,4.851,4.977,4.88,4.969,4.967,4.932
41,4.94,2.684,4.834,4.977,4.915,4.968,4.972,4.927
42,4.943,2.7,4.814,4.973,4.909,4.966,4.974,4.926
43,4.942,2.714,4.777,4.969,4.896,4.962,4.971,4.926
44,4.941,2.727,4.726,4.966,4.865,4.964,4.97,4.92
45,4.939,2.736,4.654,4.959,4.824,4.961,4.968,4.914
46,4.937,2.745,4.58,4.958,4.773,4.965,4.965,4.923
47,4.933,2.753,4.522,4.955,4.74,4.965,4.962,4.917
48,4.931,2.757,4.488,4.95,4.71,4.965,4.961,4.923
49,4.928,2.764,4.461,4.947,4.688,4.966,4.958,4.925
50,4.926,2.768,4.434,4.946,4.656,4.966,4.956,4.932
51,4.923,2.773,4.416,4.946,4.635,4.968,4.954,4.934
52,4.922,2.775,4.406,4.943,4.618,4.967,4.953,4.928
53,4.921,2.778,4.405,4.944,4.607,4.966,4.953,4.932
54,4.918,2.778,4.395,4.948,4.589,4.969,4.952,4.941
55,4.918,2.78,4.398,4.945,4.588,4.966,4.951,4.936
56,4.917,2.782,4.39,4.95,4.579,4.968,4.951,4.937
57,4.917,2.783,4.383,4.958,4.568,4.971,4.952,4.946
58,4.917,2.78,4.385,4.957,4.564,4.971,4.951,4.941
59,4.916,2.778,4.39,4.954,4.564,4.97,4.952,4.949
60,4.917,2.782,4.388,4.963,4.555,4.973,4.951,4.957
61,4.917,2.783,4.395,4.966,4.561,4.975,4.951,4.955
62,4.917,2.783,4.401,4.967,4.57,4.975,4.952,4.955
63,4.917,2.783,4.392,4.972,4.558,4.977,4.952,4.959
64,4.918,2.782,4.399,4.972,4.572,4.977,4.955,4.958
65,4.917,2.78,4.393,4.973,4.573,4.978,4.955,4.964
66,4.917,2.778,4.376,4.975,4.565,4.979,4.955,4.966
67,4.919,2.777,4.38,4.975,4.57,4.979,4.956,4.961
68,4.92,2.775,4.368,4.978,4.556,4.982,4.955,4.966
69,4.921,2.774,4.377,4.979,4.578,4.983,4.956,4.969
70,4.922,2.773,4.371,4.982,4.585,4.984,4.957,4.973
71,4.921,2.769,4.365,4.983,4.596,4.983,4.956,4.971
72,4.922,2.769,4.367,4.984,4.617,4.984,4.956,4.973
73,4.922,2.767,4.369,4.983,4.63,4.984,4.957,4.971
74,4.921,2.759,4.382,4.982,4.648,4.984,4.957,4.973
75,4.922,2.764,4.387,4.984,4.649,4.985,4.958,4.975
76,4.922,2.762,4.392,4.986,4.656,4.986,4.958,4.975
77,4.922,2.759,4.409,4.987,4.664,4.985,4.958,4.977
78,4.922,2.758,4.412,4.986,4.674,4.986,4.957,4.977
79,4.922,2.757,4.416,4.987,4.676,4.987,4.959,4.976
80,4.922,2.754,4.426,4.989,4.686,4.988,4.959,4.977
81,4.922,2.754,4.421,4.989,4.684,4.987,4.958,4.977
82,4.922,2.752,4.42,4.99,4.663,4.988,4.959,4.978
83,4.922,2.749,4.427,4.989,4.652,4.989,4.959,4.981
84,4.922,2.749,4.434,4.99,4.642,4.988,4.959,4.979
85,4.922,2.746,4.447,4.99,4.642,4.988,4.959,4.98
86,4.923,2.744,4.453,4.99,4.628,4.989,4.959,4.981
87,4.923,2.743,4.459,4.99,4.614,4.989,4.96,4.981
88,4.923,2.741,4.463,4.992,4.596,4.989,4.96,4.982
89,4.923,2.739,4.467,4.992,4.597,4.99,4.96,4.983
90,4.922,2.738,4.469,4.991,4.605,4.99,4.96,4.983
91,4.923,2.736,4.48,4.991,4.627,4.99,4.96,4.982
92,4.923,2.734,4.479,4.992,4.622,4.99,4.96,4.984
93,4.923,2.734,4.476,4.992,4.614,4.99,4.96,4.983
94,4.923,2.733,4.48,4.993,4.61,4.99,4.96,4.983
95,4.923,2.729,4.475,4.993,4.61,4.99,4.96,4.984
96,4.923,2.729,4.484,4.994,4.63,4.99,4.961,4.985
97,4.923,2.728,4.486,4.994,4.637,4.99,4.96,4.984
98,4.924,2.726,4.49,4.994,4.639,4.99,4.96,4.984
99,4.924,2.725,4.494,4.994,4.65,4.99,4.96,4.984
100,4.923,2.724,4.497,4.994,4.655,4.99,4.96,4.985
101,4.924,2.723,4.511,4.995,4.667,4.99,4.961,4.986
102,4.924,2.72,4.512,4.994,4.672,4.99,4.96,4.986
103,4.923,2.72,4.52,4.995,4.676,4.991,4.96,4.986
104,4.923,2.718,4.532,4.995,4.692,4.991,4.962,4.986
105,4.923,2.715,4.544,4.994,4.697,4.991,4.962,4.985
106,4.923,2.715,4.544,4.994,4.696,4.99,4.961,4.985
107,4.923,2.714,4.551,4.994,4.695,4.99,4.961,4.986
108,4.923,2.712,4.556,4.995,4.681,4.99,4.96,4.986
109,4.923,2.711,4.568,4.995,4.675,4.991,4.96,4.987
110,4.923,2.71,4.563,4.995,4.656,4.991,4.96,4.988
111,4.923,2.71,4.567,4.994,4.647,4.99,4.96,4.986
112,4.923,2.707,4.567,4.994,4.629,4.991,4.959,4.988
113,4.922,2.705,4.576,4.994,4.638,4.991,4.96,4.986
114,4.923,2.705,4.575,4.995,4.639,4.991,4.959,4.986
115,4.922,2.704,4.575,4.995,4.646,4.99,4.96,4.987
116,4.922,2.703,4.576,4.994,4.659,4.99,4.959,4.985
117,4.921,2.697,4.582,4.994,4.67,4.991,4.958,4.986
118,4.922,2.688,4.578,4.995,4.659,4.991,4.957,4.987
119,4.921,2.678,4.586,4.994,4.673,4.991,4.958,4.986
120,4.921,2.664,4.594,4.995,4.68,4.99,4.957,4.986
121,4.921,2.648,4.597,4.995,4.692,4.99,4.958,4.986
122,4.921,2.63,4.615,4.995,4.708,4.99,4.957,4.987
123,4.922,2.61,4.632,4.995,4.72,4.991,4.957,4.987
124,4.922,2.593,4.649,4.995,4.728,4.991,4.956,4.987
125,4.922,2.572,4.681,4.995,4.746,4.991,4.957,4.988
126,4.923,2.546,4.703,4.995,4.761,4.992,4.958,4.987
127,4.926,2.524,4.742,4.995,4.78,4.991,4.958,4.986
128,4.926,2.508,4.78,4.995,4.797,4.991,4.959,4.987
129,4.927,2.487,4.822,4.995,4.829,4.991,4.96,4.987
130,4.93,2.468,4.851,4.995,4.852,4.99,4.961,4.988
131,4.931,2.449,4.868,4.995,4.87,4.99,4.96,4.989
132,4.931,2.433,4.877,4.995,4.886,4.99,4.961,4.988
133,4.931,2.413,4.877,4.995,4.896,4.989,4.961,4.988
134,4.929,2.397,4.872,4.995,4.908,4.987,4.96,4.986
135,4.928,2.38,4.854,4.995,4.912,4.982,4.958,4.985
136,4.927,2.364,4.802,4.995,4.916,4.975,4.956,4.979
137,4.922,2.345,4.681,4.995,4.916,4.966,4.951,4.972
138,4.918,2.33,4.51,4.995,4.901,4.964,4.946,4.959
139,4.913,2.313,4.369,4.995,4.864,4.953,4.94,4.938
140,4.906,2.298,4.219,4.995,4.823,4.946,4.931,4.918
141,4.897,2.282,4.089,4.994,4.774,4.94,4.92,4.903
142,4.887,2.266,3.971,4.993,4.707,4.929,4.904,4.874
143,4.872,2.25,3.886,4.991,4.631,4.926,4.887,4.855
144,4.856,2.234,3.802,4.991,4.539,4.919,4.866,4.83
145,4.835,2.22,3.748,4.989,4.46,4.905,4.844,4.787
146,4.81,2.205,3.671,4.988,4.353,4.9,4.804,4.76
147,4.773,2.188,3.611,4.985,4.277,4.892,4.754,4.768
148,4.72,2.173,3.559,4.984,4.185,4.884,4.671,4.73
149,4.639,2.158,3.499,4.983,4.112,4.877,4.576,4.684
150,4.518,2.144,3.44,4.982,4.035,4.866,4.441,4.657
151,4.341,2.129,3.397,4.981,3.963,4.863,4.274,4.638
152,4.108,2.113,3.382,4.98,3.927,4.864,4.104,4.616
153,3.865,2.1,3.327,4.977,3.834,4.849,3.882,4.629
154,3.689,2.085,3.283,4.976,3.78,4.851,3.645,4.603
155,3.562,2.071,3.273,4.972,3.748,4.829,3.342,4.576
156,3.461,2.058,3.233,4.972,3.685,4.831,3.182,4.57
157,3.371,2.044,3.214,4.973,3.629,4.818,3.039,4.516
158,3.288,2.03,3.182,4.97,3.577,4.815,2.946,4.512
159,3.216,2.017,3.16,4.969,3.546,4.802,2.854,4.485
160,3.146,2.002,3.115,4.969,3.487,4.808,2.746,4.456
161,3.09,1.988,3.105,4.966,3.484,4.809,2.701,4.469
162,3.028,1.975,3.095,4.966,3.45,4.785,2.626,4.428
163,2.982,1.962,3.08,4.965,3.444,4.783,2.587,4.411
164,2.933,1.95,3.055,4.966,3.405,4.784,2.52,4.399
165,2.893,1.938,3.032,4.964,3.37,4.777,2.456,4.386
166,2.846,1.927,3.017,4.963,3.33,4.772,2.421,4.339
167,2.806,1.913,3.008,4.961,3.331,4.775,2.391,4.326
168,2.766,1.902,2.991,4.96,3.303,4.767,2.346,4.34
169,2.736,1.89,2.972,4.958,3.294,4.738,2.334,4.319
170,2.702,1.878,2.948,4.957,3.258,4.744,2.286,4.309
171,2.67,1.867,2.944,4.955,3.245,4.733,2.251,4.266
172,2.635,1.858,2.938,4.958,3.216,4.747,2.231,4.251
173,2.611,1.847,2.922,4.954,3.206,4.731,2.217,4.27
174,2.588,1.837,2.899,4.955,3.175,4.716,2.162,4.227
175,2.553,1.827,2.878,4.954,3.114,4.713,2.124,4.203
176,2.53,1.815,2.888,4.95,3.105,4.712,2.119,4.228
177,2.509,1.806,2.874,4.95,3.056,4.703,2.118,4.2
178,2.481,1.797,2.861,4.949,3.019,4.707,2.076,4.188
179,2.464,1.788,2.821,4.948,2.942,4.689,2.023,4.155
180,2.433,1.78,2.835,4.945,2.918,4.682,2.029,4.126
181,2.418,1.771,2.82,4.947,2.901,4.671,1.999,4.119
182,2.402,1.763,2.791,4.947,2.892,4.687,1.999,4.124
183,2.382,1.755,2.794,4.949,2.885,4.677,1.975,4.095
184,2.365,1.745,2.767,4.944,2.874,4.667,1.918,4.093
185,2.343,1.738,2.759,4.943,2.868,4.646,1.955,4.03
186,2.333,1.729,2.755,4.943,2.852,4.659,1.878,4.073
187,2.306,1.723,2.726,4.943,2.876,4.638,1.911,3.987
188,2.295,1.716,2.732,4.938,2.892,4.642,1.887,3.993
189,2.277,1.708,2.719,4.939,2.899,4.627,1.877,3.954
190,2.262,1.7,2.705,4.939,2.888,4.633,1.846,3.981
191,2.256,1.692,2.715,4.937,2.859,4.637,1.818,3.985
192,2.238,1.687,2.687,4.939,2.826,4.625,1.83,3.896
193,2.223,1.68,2.668,4.936,2.769,4.633,1.784,3.968
194,2.211,1.673,2.676,4.932,2.775,4.601,1.809,3.887
195,2.2,1.666,2.646,4.929,2.719,4.591,1.782,3.906
196,2.185,1.659,2.645,4.927,2.723,4.595,1.792,3.846
197,2.172,1.654,2.648,4.927,2.711,4.594,1.752,3.873
198,2.164,1.648,2.632,4.924,2.678,4.578,1.741,3.828
199,2.15,1.642,2.624,4.929,2.681,4.606,1.756,3.8
200,2.144,1.637,2.628,4.926,2.665,4.574,1.745,3.793
201,2.126,1.632,2.591,4.925,2.633,4.566,1.723,3.829
202,2.119,1.627,2.59,4.928,2.642,4.562,1.71,3.8
203,2.109,1.621,2.582,4.921,2.645,4.557,1.692,3.79
204,2.101,1.616,2.574,4.918,2.645,4.526,1.712,3.749
205,2.087,1.612,2.572,4.919,2.624,4.531,1.683,3.707
206,2.086,1.607,2.546,4.921,2.623,4.538,1.644,3.678
207,2.07,1.602,2.549,4.919,2.611,4.525,1.676,3.692
208,2.064,1.597,2.544,4.914,2.585,4.517,1.647,3.701
209,2.059,1.593,2.519,4.916,2.564,4.532,1.633,3.684
210,2.041,1.588,2.503,4.917,2.584,4.518,1.628,3.664
211,2.035,1.584,2.49,4.915,2.579,4.504,1.614,3.611
