,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,1.093,0.873,0.141,0.564,0.175,0.334,0.751,0.384
1,1.092,0.868,0.134,0.525,0.184,0.269,0.746,0.424
2,1.086,0.869,0.116,0.535,0.179,0.37,0.764,0.404
3,1.085,0.868,0.13,0.46,0.145,0.387,0.76,0.347
4,1.087,0.868,0.115,0.492,0.174,0.385,0.755,0.351
5,1.083,0.866,0.121,0.539,0.163,0.361,0.709,0.445
6,1.088,0.866,0.116,0.548,0.125,0.385,0.713,0.373
7,1.086,0.866,0.125,0.526,0.158,0.383,0.728,0.453
8,1.079,0.863,0.134,0.547,0.207,0.408,0.713,0.442
9,1.086,0.864,0.16,0.502,0.14,0.329,0.77,0.346
10,1.08,0.864,0.115,0.51,0.149,0.325,0.748,0.383
11,1.082,0.864,0.127,0.516,0.161,0.375,0.713,0.391
12,1.079,0.863,0.147,0.52,0.136,0.374,0.761,0.338
13,1.082,0.863,0.134,0.607,0.131,0.345,0.795,0.338
14,1.08,0.863,0.148,0.554,0.162,0.363,0.731,0.338
15,1.078,0.863,0.096,0.489,0.154,0.411,0.757,0.339
16,1.086,0.86,0.13,0.527,0.157,0.275,0.763,0.388
17,1.076,0.861,0.147,0.643,0.157,0.339,0.731,0.286
18,1.072,0.86,0.117,0.587,0.185,0.362,0.767,0.366
19,1.074,0.86,0.134,0.552,0.161,0.329,0.763,0.321
20,1.079,0.859,0.126,0.541,0.19,0.314,0.717,0.375
21,1.082,0.86,0.133,0.557,0.191,0.337,0.675,0.324
22,1.074,0.859,0.135,0.557,0.163,0.363,0.773,0.334
23,1.078,0.858,0.126,0.535,0.186,0.358,0.687,0.376
24,1.135,1.039,0.146,0.539,0.193,0.386,0.744,0.412
25,1.874,1.884,0.356,0.735,0.696,0.837,1.297,1.042
26,2.749,2.342,0.956,1.179,1.552,1.864,2.206,2.146
27,3.264,2.545,1.886,1.838,1.569,2.925,2.796,3.239
28,3.854,2.66,4.573,3.901,3.97,4.483,3.529,4.796
29,4.656,2.737,4.892,4.926,4.847,4.962,4.191,4.942
30,4.905,2.789,4.906,4.976,4.885,4.98,4.276,4.948
31,4.942,2.822,4.905,4.983,4.876,4.978,4.311,4.953
32,4.946,2.847,4.895,4.984,4.869,4.978,4.32,4.952
33,4.945,2.864,4.882,4.985,4.861,4.979,4.306,4.956
34,4.942,2.879,4.867,4.984,4.853,4.978,4.291,4.961
35,4.942,2.888,4.865,4.986,4.844,4.979,4.305,4.963
36,4.94,2.894,4.863,4.985,4.836,4.98,4.307,4.968
37,4.937,2.896,4.861,4.985,4.826,4.981,4.321,4.969
38,4.936,2.899,4.866,4.983,4.822,4.982,4.304,4.972
39,4.936,2.898,4.872,4.982,4.818,4.984,4.288,4.971
40,4.934,2.896,4.875,4.985,4.812,4.985,4.281,4.978
41,4.932,2.895,4.879,4.986,4.81,4.986,4.28,4.979
42,4.931,2.891,4.883,4.989,4.8,4.987,4.281,4.976
43,4.932,2.888,4.886,4.988,4.8,4.988,4.295,4.98
44,4.932,2.886,4.892,4.989,4.798,4.989,4.286,4.98
45,4.932,2.882,4.895,4.991,4.792,4.99,4.278,4.982
46,4.931,2.878,4.9,4.992,4.795,4.99,4.278,4.984
47,4.932,2.873,4.904,4.99,4.793,4.989,4.275,4.986
48,4.932,2.87,4.909,4.991,4.79,4.99,4.285,4.986
49,4.932,2.865,4.912,4.991,4.798,4.991,4.29,4.988
50,4.932,2.862,4.916,4.994,4.786,4.991,4.28,4.987
51,4.931,2.857,4.918,4.992,4.787,4.992,4.274,4.988
52,4.932,2.853,4.922,4.992,4.789,4.992,4.275,4.988
53,4.932,2.85,4.924,4.995,4.788,4.992,4.277,4.99
54,4.932,2.845,4.927,4.994,4.792,4.992,4.274,4.989
55,4.932,2.842,4.932,4.994,4.788,4.994,4.281,4.99
56,4.932,2.839,4.934,4.994,4.794,4.994,4.277,4.99
57,4.932,2.836,4.935,4.994,4.79,4.994,4.27,4.991
58,4.932,2.832,4.939,4.994,4.794,4.994,4.265,4.991
59,4.931,2.829,4.94,4.994,4.793,4.994,4.274,4.991
60,4.931,2.825,4.942,4.994,4.79,4.994,4.273,4.991
61,4.931,2.823,4.944,4.995,4.788,4.995,4.263,4.991
62,4.931,2.818,4.946,4.995,4.792,4.995,4.277,4.991
63,4.931,2.816,4.949,4.995,4.795,4.994,4.272,4.993
64,4.931,2.813,4.951,4.995,4.803,4.995,4.266,4.992
65,4.932,2.81,4.952,4.995,4.804,4.994,4.275,4.993
66,4.931,2.808,4.954,4.995,4.8,4.995,4.275,4.992
67,4.932,2.805,4.955,4.995,4.799,4.994,4.275,4.992
68,4.931,2.803,4.957,4.995,4.802,4.994,4.283,4.993
69,4.931,2.799,4.959,4.995,4.803,4.994,4.295,4.992
70,4.931,2.797,4.962,4.995,4.803,4.995,4.278,4.992
71,4.932,2.797,4.961,4.995,4.804,4.993,4.277,4.992
72,4.931,2.794,4.961,4.995,4.806,4.995,4.26,4.994
73,4.931,2.792,4.964,4.995,4.812,4.995,4.252,4.994
74,4.931,2.789,4.965,4.995,4.812,4.994,4.28,4.994
75,4.931,2.787,4.965,4.995,4.812,4.995,4.286,4.992
