,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,0.401,0.327,0.608,0.682,0.669,0.36,0.447,0.351
1,0.396,0.325,0.601,0.714,0.626,0.423,0.501,0.242
2,0.391,0.326,0.62,0.663,0.641,0.425,0.497,0.319
3,0.392,0.328,0.598,0.705,0.704,0.351,0.483,0.358
4,0.398,0.327,0.58,0.735,0.673,0.343,0.467,0.279
5,0.396,0.327,0.581,0.725,0.691,0.359,0.461,0.331
6,0.389,0.33,0.606,0.719,0.66,0.36,0.492,0.265
7,0.406,0.328,0.62,0.714,0.655,0.447,0.483,0.231
8,0.397,0.329,0.586,0.729,0.614,0.393,0.467,0.219
9,0.396,0.327,0.577,0.736,0.653,0.369,0.478,0.216
10,0.397,0.326,0.601,0.712,0.665,0.427,0.487,0.254
11,0.391,0.326,0.593,0.749,0.66,0.361,0.518,0.264
12,0.393,0.327,0.592,0.72,0.642,0.403,0.468,0.29
13,0.393,0.327,0.626,0.698,0.684,0.403,0.447,0.273
14,0.394,0.328,0.609,0.736,0.66,0.384,0.49,0.248
15,0.395,0.327,0.606,0.736,0.645,0.359,0.483,0.29
16,0.396,0.326,0.599,0.748,0.635,0.375,0.536,0.281
17,0.391,0.326,0.565,0.729,0.664,0.435,0.45,0.222
18,0.394,0.325,0.595,0.717,0.66,0.407,0.505,0.235
19,0.394,0.326,0.601,0.74,0.677,0.368,0.48,0.299
20,0.39,0.326,0.586,0.722,0.634,0.406,0.468,0.22
21,0.395,0.325,0.567,0.742,0.671,0.351,0.459,0.285
22,0.392,0.324,0.585,0.745,0.67,0.341,0.514,0.289
23,0.609,0.362,0.865,0.996,0.94,1.215,0.778,0.938
24,1.58,0.461,1.369,1.591,1.475,2.678,2.257,2.004
25,2.067,0.545,1.745,1.956,1.831,2.746,3.024,2.049
26,2.13,0.618,2.015,2.343,2.14,2.758,3.136,2.323
27,2.196,0.676,2.431,2.55,2.36,3.206,3.134,3.671
28,2.489,0.722,4.002,2.829,2.968,4.236,3.637,4.731
29,3.119,0.755,4.849,3.531,4.349,4.859,4.338,4.874
30,3.924,0.779,4.925,4.663,4.851,4.937,4.759,4.905
31,4.521,0.798,4.94,4.938,4.929,4.947,4.932,4.9
32,4.795,0.81,4.951,4.97,4.943,4.95,4.966,4.903
33,4.876,0.82,4.958,4.978,4.952,4.947,4.974,4.903
34,4.905,0.827,4.963,4.982,4.957,4.942,4.976,4.912
35,4.912,0.833,4.966,4.985,4.962,4.943,4.977,4.901
36,4.914,0.837,4.967,4.988,4.965,4.94,4.977,4.901
37,4.915,0.84,4.967,4.99,4.969,4.937,4.978,4.901
38,4.916,0.84,4.969,4.99,4.97,4.933,4.978,4.898
39,4.916,0.841,4.967,4.989,4.97,4.935,4.977,4.886
40,4.915,0.842,4.967,4.989,4.971,4.939,4.977,4.883
41,4.915,0.842,4.97,4.99,4.971,4.931,4.979,4.89
42,4.914,0.842,4.969,4.991,4.971,4.93,4.978,4.882
43,4.913,0.84,4.967,4.99,4.971,4.928,4.979,4.884
44,4.912,0.84,4.969,4.99,4.97,4.924,4.977,4.88
45,4.912,0.841,4.968,4.988,4.971,4.932,4.978,4.87
46,4.912,0.84,4.967,4.99,4.971,4.927,4.977,4.873
47,4.912,0.84,4.967,4.99,4.971,4.926,4.976,4.871
48,4.912,0.839,4.967,4.991,4.97,4.921,4.976,4.875
49,4.912,0.839,4.966,4.99,4.97,4.925,4.977,4.868
50,4.912,0.838,4.966,4.99,4.97,4.92,4.977,4.877
51,4.911,0.838,4.965,4.989,4.971,4.922,4.976,4.875
52,4.911,0.839,4.966,4.99,4.969,4.922,4.976,4.855
53,4.911,0.839,4.966,4.989,4.97,4.915,4.977,4.868
54,4.911,0.838,4.966,4.99,4.968,4.919,4.976,4.868
55,4.91,0.838,4.966,4.99,4.968,4.918,4.977,4.86
56,4.909,0.839,4.967,4.99,4.968,4.917,4.975,4.865
57,4.908,0.838,4.967,4.99,4.968,4.917,4.976,4.867
58,4.909,0.838,4.966,4.989,4.967,4.914,4.977,4.867
59,4.908,0.839,4.966,4.989,4.967,4.919,4.976,4.865
60,4.908,0.838,4.966,4.988,4.967,4.91,4.976,4.864
61,4.907,0.838,4.966,4.988,4.967,4.915,4.976,4.865
62,4.907,0.838,4.964,4.988,4.966,4.916,4.976,4.857
63,4.908,0.837,4.964,4.988,4.967,4.917,4.975,4.854
64,4.907,0.837,4.965,4.988,4.966,4.916,4.975,4.855
65,4.907,0.838,4.964,4.988,4.966,4.907,4.975,4.858
