,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,1.332,0.579,0.106,0.481,0.15,0.438,0.661,0.295
1,1.323,0.578,0.086,0.489,0.162,0.488,0.641,0.234
2,1.328,0.577,0.104,0.528,0.173,0.488,0.66,0.266
3,1.33,0.577,0.115,0.479,0.175,0.494,0.647,0.283
4,1.327,0.576,0.089,0.522,0.191,0.462,0.64,0.26
5,1.328,0.577,0.12,0.509,0.171,0.514,0.608,0.271
6,1.323,0.577,0.101,0.425,0.195,0.514,0.7,0.183
7,1.325,0.577,0.095,0.487,0.161,0.448,0.623,0.263
8,1.324,0.577,0.098,0.545,0.165,0.463,0.637,0.204
9,1.328,0.576,0.126,0.547,0.18,0.509,0.59,0.227
10,1.324,0.577,0.105,0.533,0.184,0.5,0.65,0.219
11,1.322,0.576,0.087,0.491,0.195,0.428,0.652,0.213
12,1.32,0.577,0.095,0.542,0.178,0.532,0.644,0.26
13,1.318,0.577,0.118,0.509,0.195,0.497,0.622,0.241
14,1.32,0.575,0.076,0.468,0.198,0.501,0.649,0.22
15,1.319,0.578,0.092,0.479,0.167,0.508,0.63,0.256
16,1.32,0.578,0.105,0.545,0.142,0.443,0.631,0.189
17,1.321,0.576,0.109,0.526,0.198,0.456,0.638,0.237
18,1.318,0.577,0.097,0.518,0.209,0.465,0.664,0.233
19,1.312,0.575,0.065,0.504,0.184,0.501,0.671,0.292
20,1.315,0.575,0.068,0.526,0.199,0.479,0.654,0.214
21,1.324,0.578,0.067,0.514,0.153,0.475,0.644,0.222
22,1.324,0.576,0.097,0.519,0.135,0.364,0.632,0.214
23,1.317,0.577,0.097,0.494,0.15,0.475,0.608,0.256
24,1.328,0.588,0.114,0.484,0.21,0.53,0.61,0.196
25,1.527,0.872,0.097,0.56,0.226,0.589,0.806,0.395
26,1.914,1.204,0.158,0.724,0.298,0.833,1.203,0.54
27,2.153,1.369,0.177,0.743,0.313,1.05,1.447,0.744
28,2.296,1.457,0.237,0.941,0.384,1.3,1.598,0.884
29,2.413,1.516,0.288,1.084,0.42,1.44,1.735,1.068
30,2.53,1.553,0.316,1.295,0.439,1.721,1.87,1.153
31,2.665,1.581,0.407,1.502,0.584,1.941,2.041,1.384
32,2.787,1.598,0.49,1.713,0.691,2.189,2.104,1.509
