,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,1.598,0.619,0.234,1.068,0.331,0.591,0.927,0.273
1,1.602,0.618,0.246,1.105,0.258,0.593,0.932,0.286
2,1.598,0.62,0.278,1.043,0.32,0.637,0.955,0.316
3,1.604,0.619,0.228,1.019,0.317,0.599,0.894,0.319
4,1.598,0.619,0.214,1.05,0.35,0.645,0.946,0.323
5,1.594,0.624,0.222,1.042,0.316,0.614,0.922,0.372
6,1.594,0.619,0.203,1.049,0.327,0.611,0.94,0.292
7,1.592,0.62,0.236,1.065,0.325,0.611,0.928,0.267
8,1.596,0.62,0.215,1.053,0.285,0.58,0.945,0.286
9,1.595,0.618,0.23,0.99,0.339,0.573,0.859,0.323
10,1.589,0.621,0.236,1.023,0.33,0.578,0.936,0.382
11,1.599,0.62,0.234,0.992,0.322,0.606,0.906,0.376
12,1.603,0.62,0.23,1.019,0.348,0.599,0.9,0.359
13,1.602,0.62,0.226,1.028,0.29,0.581,0.909,0.321
14,1.595,0.619,0.252,1.019,0.305,0.584,0.922,0.33
15,1.594,0.62,0.22,1.01,0.313,0.59,0.898,0.307
16,1.596,0.618,0.234,1.026,0.309,0.597,0.901,0.331
17,1.592,0.619,0.254,1.037,0.317,0.585,0.867,0.279
18,1.59,0.62,0.228,0.946,0.327,0.611,0.924,0.281
19,1.601,0.619,0.202,0.975,0.325,0.626,0.923,0.289
20,1.591,0.618,0.237,1.038,0.33,0.572,0.925,0.335
21,1.601,0.619,0.203,1.03,0.307,0.63,0.948,0.31
22,1.59,0.622,0.218,1.043,0.306,0.602,0.945,0.337
23,1.595,0.619,0.204,1.006,0.325,0.629,0.935,0.299
24,1.617,0.639,0.19,1.009,0.357,0.643,0.913,0.334
25,2.205,1.18,0.562,1.084,0.587,1.253,1.362,0.942
26,2.979,1.883,0.99,1.332,0.909,2.861,2.015,2.443
27,3.324,2.192,1.181,1.579,1.202,3.478,2.486,3.06
28,3.482,2.344,1.224,1.854,1.24,3.608,2.731,3.095
29,3.568,2.436,1.236,2.094,1.18,3.666,2.861,3.177
30,3.628,2.494,1.241,2.336,1.172,3.718,2.926,3.259
31,3.691,2.535,1.269,2.63,1.291,3.763,3.04,3.324
32,3.764,2.565,1.39,2.814,1.413,3.786,3.113,3.363
33,3.831,2.589,1.452,3.178,1.571,3.893,3.224,3.361
34,3.892,2.604,1.58,3.422,1.75,3.988,3.313,3.431
35,3.948,2.616,1.683,3.587,1.976,4.008,3.396,3.416
