,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,0.328,0.517,0.973,0.419,0.366,0.224,0.282,0.183
1,0.323,0.518,1.004,0.459,0.316,0.194,0.371,0.143
2,0.325,0.516,1.028,0.401,0.375,0.191,0.346,0.145
3,0.33,0.515,0.999,0.399,0.336,0.182,0.332,0.14
4,0.321,0.515,1.007,0.448,0.36,0.238,0.277,0.183
5,0.32,0.514,0.99,0.429,0.384,0.202,0.285,0.198
6,0.325,0.514,0.969,0.328,0.342,0.243,0.301,0.136
7,0.319,0.515,0.95,0.418,0.378,0.272,0.32,0.204
8,0.321,0.515,0.983,0.408,0.385,0.24,0.314,0.192
9,0.319,0.516,0.993,0.41,0.376,0.201,0.296,0.096
10,0.32,0.515,0.967,0.421,0.379,0.253,0.32,0.176
11,0.322,0.517,0.998,0.382,0.371,0.216,0.317,0.169
12,0.321,0.517,1.031,0.384,0.303,0.234,0.319,0.174
13,0.325,0.516,0.994,0.427,0.367,0.252,0.354,0.142
14,0.323,0.513,0.992,0.448,0.331,0.208,0.338,0.125
15,0.32,0.514,1.005,0.43,0.4,0.246,0.29,0.118
16,0.326,0.513,0.99,0.45,0.373,0.217,0.335,0.15
17,0.323,0.515,0.979,0.407,0.362,0.243,0.364,0.108
18,0.326,0.514,0.99,0.43,0.358,0.21,0.317,0.188
19,0.33,0.515,1.02,0.381,0.389,0.229,0.34,0.155
20,0.32,0.515,1.002,0.372,0.384,0.231,0.333,0.155
21,0.315,0.515,0.982,0.407,0.347,0.23,0.34,0.164
22,0.313,0.517,1.009,0.412,0.377,0.253,0.314,0.113
23,0.319,0.516,1.011,0.426,0.354,0.196,0.329,0.155
24,0.325,0.516,1.016,0.425,0.372,0.168,0.328,0.159
25,0.334,0.57,1.105,0.44,0.365,0.277,0.342,0.141
26,0.849,1.337,3.147,0.763,1.422,1.075,1.195,0.613
27,2.088,2.028,4.245,2.498,3.304,2.893,3.098,1.862
28,2.664,2.375,4.247,3.419,3.906,3.128,3.867,2.59
29,2.973,2.541,4.593,3.708,4.097,4.163,3.955,4.414
30,3.995,2.607,4.847,4.857,4.795,4.917,4.639,4.939
31,4.798,2.699,4.85,4.986,4.935,4.978,4.961,4.962
32,4.936,2.746,4.851,4.988,4.936,4.979,4.986,4.963
33,4.95,2.778,4.849,4.984,4.929,4.977,4.986,4.961
34,4.951,2.801,4.841,4.98,4.925,4.975,4.985,4.964
35,4.95,2.816,4.833,4.978,4.921,4.974,4.985,4.964
36,4.946,2.828,4.827,4.974,4.916,4.974,4.985,4.963
37,4.945,2.837,4.82,4.971,4.912,4.975,4.985,4.963
38,4.942,2.844,4.816,4.969,4.907,4.974,4.985,4.965
39,4.941,2.847,4.807,4.966,4.9,4.972,4.984,4.965
40,4.939,2.847,4.797,4.963,4.896,4.975,4.983,4.965
41,4.936,2.849,4.796,4.961,4.893,4.972,4.982,4.966
42,4.935,2.847,4.791,4.956,4.888,4.976,4.982,4.967
43,4.933,2.847,4.793,4.954,4.881,4.974,4.981,4.968
44,4.932,2.843,4.789,4.951,4.876,4.974,4.982,4.969
45,4.932,2.844,4.779,4.952,4.875,4.977,4.981,4.97
46,4.932,2.842,4.772,4.954,4.872,4.976,4.981,4.971
47,4.931,2.843,4.766,4.955,4.862,4.977,4.981,4.973
48,4.931,2.839,4.76,4.95,4.864,4.976,4.981,4.972
49,4.931,2.836,4.764,4.949,4.864,4.976,4.981,4.974
50,4.931,2.833,4.762,4.95,4.864,4.976,4.981,4.974
51,4.931,2.831,4.759,4.943,4.857,4.978,4.981,4.977
52,4.931,2.828,4.76,4.953,4.856,4.979,4.981,4.976
53,4.931,2.827,4.753,4.945,4.854,4.98,4.982,4.978
54,4.931,2.823,4.753,4.946,4.851,4.981,4.983,4.978
55,4.932,2.822,4.758,4.948,4.85,4.981,4.983,4.979
56,4.931,2.819,4.753,4.946,4.85,4.98,4.982,4.978
57,4.932,2.817,4.745,4.949,4.85,4.981,4.984,4.978
58,4.931,2.814,4.749,4.949,4.845,4.981,4.983,4.979
59,4.932,2.812,4.753,4.949,4.845,4.982,4.984,4.98
60,4.932,2.809,4.749,4.952,4.843,4.984,4.982,4.98
61,4.931,2.807,4.753,4.949,4.846,4.983,4.983,4.981
62,4.931,2.805,4.752,4.952,4.847,4.984,4.984,4.98
63,4.932,2.803,4.752,4.952,4.843,4.985,4.984,4.982
64,4.932,2.8,4.75,4.955,4.839,4.986,4.983,4.984
65,4.931,2.798,4.746,4.951,4.842,4.985,4.984,4.984
66,4.932,2.798,4.744,4.948,4.843,4.985,4.984,4.984
67,4.932,2.793,4.751,4.951,4.838,4.986,4.982,4.985
68,4.932,2.793,4.749,4.952,4.835,4.986,4.983,4.985
69,4.932,2.79,4.746,4.957,4.837,4.986,4.983,4.985
70,4.932,2.788,4.746,4.954,4.836,4.987,4.982,4.986
71,4.932,2.787,4.749,4.954,4.837,4.987,4.984,4.986
72,4.931,2.783,4.751,4.955,4.838,4.985,4.984,4.986
73,4.932,2.783,4.744,4.956,4.836,4.987,4.983,4.988
74,4.932,2.782,4.751,4.955,4.837,4.987,4.983,4.987
75,4.931,2.78,4.75,4.957,4.837,4.987,4.983,4.985
76,4.931,2.778,4.751,4.958,4.834,4.987,4.984,4.987
77,4.931,2.776,4.749,4.956,4.836,4.987,4.983,4.988
78,4.931,2.774,4.746,4.958,4.839,4.988,4.983,4.988
79,4.93,2.772,4.743,4.96,4.838,4.986,4.982,4.987
80,4.93,2.769,4.752,4.957,4.838,4.989,4.982,4.987
81,4.929,2.769,4.747,4.959,4.836,4.988,4.981,4.987
82,4.93,2.767,4.752,4.962,4.836,4.988,4.983,4.99
83,4.929,2.764,4.753,4.961,4.837,4.989,4.982,4.99
84,4.927,2.763,4.748,4.96,4.841,4.989,4.982,4.988
85,4.927,2.76,4.75,4.963,4.834,4.989,4.982,4.989
86,4.928,2.759,4.745,4.963,4.836,4.989,4.981,4.989
87,4.927,2.758,4.748,4.964,4.836,4.989,4.982,4.988
88,4.927,2.755,4.738,4.965,4.838,4.99,4.981,4.989
89,4.927,2.753,4.75,4.967,4.836,4.989,4.981,4.989
90,4.926,2.75,4.753,4.965,4.836,4.988,4.981,4.989
91,4.927,2.749,4.749,4.963,4.836,4.99,4.981,4.989
92,4.927,2.748,4.747,4.967,4.836,4.989,4.981,4.99
93,4.927,2.746,4.747,4.968,4.835,4.99,4.98,4.989
94,4.927,2.744,4.745,4.966,4.835,4.99,4.982,4.989
95,4.927,2.744,4.744,4.972,4.833,4.99,4.98,4.988
96,4.927,2.744,4.758,4.97,4.835,4.99,4.981,4.99
97,4.927,2.74,4.753,4.97,4.841,4.989,4.981,4.99
98,4.927,2.74,4.749,4.972,4.835,4.99,4.98,4.99
99,4.926,2.739,4.75,4.972,4.835,4.99,4.981,4.99
100,4.927,2.735,4.754,4.973,4.837,4.99,4.981,4.99
101,4.927,2.734,4.746,4.974,4.842,4.989,4.98,4.99
102,4.927,2.732,4.75,4.97,4.841,4.99,4.981,4.99
103,4.926,2.73,4.748,4.973,4.837,4.99,4.981,4.99
104,4.926,2.729,4.751,4.974,4.835,4.991,4.98,4.99
105,4.926,2.727,4.757,4.974,4.836,4.99,4.98,4.99
106,4.927,2.724,4.751,4.972,4.84,4.99,4.98,4.99
107,4.927,2.724,4.758,4.973,4.838,4.99,4.98,4.99
108,4.926,2.723,4.752,4.975,4.834,4.99,4.981,4.989
109,4.926,2.72,4.756,4.975,4.838,4.991,4.98,4.99
110,4.926,2.719,4.756,4.976,4.841,4.988,4.981,4.991
111,4.926,2.718,4.751,4.977,4.835,4.99,4.98,4.991
112,4.924,2.715,4.761,4.976,4.837,4.988,4.98,4.99
113,4.923,2.714,4.75,4.978,4.836,4.99,4.98,4.989
114,4.925,2.705,4.756,4.977,4.836,4.99,4.981,4.99
115,4.923,2.693,4.759,4.977,4.836,4.991,4.979,4.991
116,4.922,2.674,4.754,4.979,4.834,4.99,4.979,4.99
117,4.922,2.65,4.748,4.978,4.84,4.99,4.979,4.99
118,4.922,2.621,4.76,4.978,4.841,4.99,4.978,4.99
119,4.925,2.588,4.762,4.979,4.85,4.99,4.979,4.989
120,4.927,2.552,4.755,4.981,4.858,4.99,4.98,4.991
121,4.931,2.517,4.764,4.981,4.881,4.991,4.98,4.99
122,4.935,2.483,4.772,4.984,4.921,4.991,4.981,4.991
