,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,0.824,0.459,0.034,0.234,0.136,0.353,0.372,0.238
1,0.822,0.461,0.005,0.285,0.067,0.332,0.375,0.187
2,0.821,0.46,0.028,0.249,0.089,0.38,0.413,0.237
3,0.828,0.46,0.015,0.339,0.103,0.348,0.401,0.193
4,0.825,0.459,0.04,0.291,0.1,0.375,0.402,0.244
5,0.826,0.46,0.043,0.302,0.121,0.351,0.369,0.179
6,0.822,0.459,0.034,0.242,0.122,0.38,0.371,0.234
7,0.818,0.459,0.036,0.26,0.105,0.354,0.382,0.25
8,0.815,0.458,0.039,0.272,0.076,0.378,0.383,0.281
9,0.817,0.456,0.011,0.324,0.111,0.345,0.408,0.21
10,0.823,0.459,0.032,0.29,0.13,0.332,0.407,0.232
11,0.829,0.459,0.028,0.264,0.094,0.361,0.355,0.224
12,0.824,0.46,0.057,0.26,0.089,0.341,0.379,0.186
13,0.821,0.46,0.036,0.27,0.093,0.353,0.377,0.171
14,0.815,0.458,0.034,0.271,0.129,0.319,0.42,0.234
15,0.815,0.46,0.041,0.259,0.104,0.322,0.368,0.207
16,0.809,0.458,0.032,0.261,0.082,0.308,0.397,0.198
17,0.815,0.458,0.021,0.318,0.095,0.337,0.417,0.216
18,0.821,0.457,0.052,0.262,0.16,0.35,0.403,0.17
19,0.82,0.459,0.033,0.272,0.073,0.243,0.412,0.152
20,0.814,0.458,0.032,0.276,0.096,0.354,0.401,0.194
21,0.812,0.459,0.053,0.256,0.086,0.317,0.419,0.17
22,0.814,0.458,0.041,0.285,0.126,0.382,0.422,0.248
23,0.815,0.458,0.035,0.234,0.081,0.376,0.404,0.169
24,0.813,0.459,0.051,0.316,0.087,0.334,0.369,0.159
25,0.813,0.459,0.035,0.284,0.117,0.358,0.423,0.193
26,0.812,0.458,0.044,0.277,0.103,0.413,0.406,0.249
27,0.822,0.459,0.04,0.308,0.079,0.398,0.404,0.201
28,0.832,0.484,0.033,0.284,0.108,0.395,0.394,0.227
29,1.135,0.779,0.045,0.263,0.123,1.044,0.625,0.73
30,1.646,1.13,0.093,0.376,0.217,2.069,0.999,1.368
31,1.978,1.317,0.075,0.55,0.237,2.327,1.328,1.501
32,2.162,1.418,0.124,0.629,0.251,2.271,1.559,1.496
33,2.245,1.477,0.125,0.736,0.284,2.124,1.728,1.344
34,2.312,1.514,0.171,0.856,0.275,2.088,1.788,1.276
35,2.373,1.541,0.206,1.047,0.332,2.204,1.922,1.433
36,2.452,1.562,0.232,1.201,0.297,2.352,2.012,1.541
37,2.556,1.577,0.296,1.408,0.376,2.54,2.167,1.678
38,2.665,1.588,0.35,1.62,0.422,2.744,2.309,1.983
39,2.795,1.597,0.478,1.845,0.426,2.991,2.454,2.31
40,2.935,1.601,0.715,2.107,0.527,3.165,2.687,2.84
41,3.072,1.607,1.019,2.274,0.58,3.439,2.885,3.461
42,3.224,1.61,1.429,2.461,0.645,3.791,3.135,3.997
43,3.392,1.612,1.953,2.66,0.691,4.162,3.412,4.339
44,3.578,1.611,2.505,2.911,0.748,4.464,3.684,4.576
45,3.754,1.61,2.944,3.31,0.831,4.631,3.905,4.697
46,3.926,1.61,3.102,3.861,0.844,4.743,4.125,4.736
47,4.09,1.608,3.106,4.436,0.846,4.81,4.329,4.741
48,4.232,1.606,3.121,4.777,0.882,4.833,4.582,4.735
49,4.371,1.602,3.085,4.864,0.84,4.842,4.737,4.741
50,4.502,1.597,3.123,4.883,0.927,4.822,4.822,4.699
51,4.628,1.595,3.078,4.888,0.882,4.841,4.865,4.731
52,4.727,1.59,3.085,4.876,0.896,4.844,4.884,4.733
53,4.791,1.585,3.073,4.876,0.892,4.841,4.896,4.713
54,4.829,1.581,3.08,4.874,1.0,4.834,4.903,4.713
55,4.852,1.575,3.076,4.865,1.159,4.836,4.907,4.708
56,4.866,1.571,3.073,4.861,1.541,4.822,4.908,4.686
57,4.875,1.566,3.085,4.856,2.382,4.825,4.909,4.688
58,4.879,1.562,3.087,4.85,3.154,4.826,4.909,4.699
59,4.882,1.557,3.059,4.851,3.705,4.824,4.91,4.682
60,4.882,1.553,3.052,4.851,4.051,4.826,4.908,4.692
61,4.883,1.547,3.077,4.842,4.29,4.816,4.908,4.674
62,4.883,1.544,3.065,4.85,4.416,4.824,4.91,4.692
63,4.882,1.539,3.06,4.847,4.433,4.822,4.907,4.693
64,4.883,1.535,3.061,4.85,4.437,4.816,4.907,4.683
