,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,1.201,0.283,0.037,0.574,0.218,0.276,0.413,0.186
1,1.203,0.284,0.077,0.59,0.222,0.215,0.427,0.218
2,1.195,0.282,0.034,0.582,0.218,0.333,0.462,0.204
3,1.203,0.285,0.038,0.547,0.234,0.282,0.476,0.181
4,1.205,0.285,0.045,0.562,0.222,0.291,0.429,0.148
5,1.194,0.284,0.062,0.597,0.186,0.309,0.443,0.187
6,1.204,0.285,0.035,0.588,0.198,0.302,0.414,0.237
7,1.201,0.285,0.032,0.621,0.228,0.302,0.47,0.236
8,1.2,0.283,0.058,0.544,0.234,0.281,0.467,0.161
9,1.199,0.285,0.07,0.586,0.216,0.317,0.434,0.125
10,1.196,0.285,0.03,0.598,0.233,0.252,0.449,0.142
11,1.2,0.285,0.03,0.566,0.206,0.237,0.444,0.189
12,1.198,0.286,0.03,0.578,0.229,0.266,0.447,0.179
13,1.197,0.285,0.027,0.548,0.197,0.3,0.447,0.151
14,1.199,0.284,0.034,0.588,0.163,0.271,0.431,0.198
15,1.193,0.284,0.059,0.556,0.23,0.312,0.432,0.168
16,1.203,0.284,0.066,0.551,0.243,0.29,0.478,0.211
17,1.199,0.285,0.053,0.606,0.19,0.309,0.45,0.177
18,1.203,0.284,0.044,0.536,0.187,0.299,0.454,0.161
19,1.203,0.285,0.06,0.557,0.213,0.303,0.451,0.171
20,1.204,0.286,0.059,0.531,0.23,0.278,0.42,0.182
21,1.194,0.284,0.062,0.539,0.224,0.285,0.486,0.112
22,1.197,0.284,0.039,0.556,0.198,0.339,0.437,0.167
23,1.198,0.285,0.035,0.552,0.223,0.259,0.417,0.168
24,1.203,0.285,0.038,0.576,0.218,0.226,0.448,0.252
25,1.206,0.285,0.036,0.579,0.216,0.28,0.447,0.121
26,1.199,0.284,0.034,0.547,0.214,0.239,0.45,0.218
27,1.197,0.286,0.027,0.593,0.175,0.281,0.44,0.198
28,1.204,0.287,0.056,0.57,0.192,0.311,0.424,0.237
29,1.349,0.522,0.049,0.579,0.184,0.499,0.597,0.315
30,1.94,1.324,0.296,0.666,0.266,1.647,1.189,1.121
31,2.554,1.906,0.76,0.836,0.526,2.935,1.904,2.051
32,2.934,2.149,0.932,1.058,0.788,3.364,2.474,2.521
33,3.148,2.275,0.93,1.357,0.925,3.484,2.778,2.846
34,3.314,2.362,0.88,1.683,0.956,3.651,2.932,3.101
35,3.492,2.427,0.846,2.186,0.972,3.903,3.127,3.381
36,3.713,2.48,1.73,2.84,1.14,4.185,3.406,3.682
37,3.95,2.519,4.418,3.703,1.414,4.562,3.86,4.462
38,4.335,2.551,4.83,4.734,2.038,4.938,4.568,4.908
39,4.735,2.577,4.86,4.963,3.749,4.971,4.896,4.939
40,4.889,2.6,4.855,4.978,4.776,4.968,4.958,4.937
41,4.932,2.619,4.845,4.979,4.915,4.966,4.968,4.932
42,4.941,2.634,4.836,4.976,4.925,4.964,4.97,4.924
43,4.941,2.648,4.809,4.974,4.914,4.961,4.969,4.915
44,4.939,2.659,4.774,4.968,4.893,4.959,4.967,4.915
45,4.937,2.668,4.725,4.962,4.867,4.957,4.965,4.914
46,4.934,2.678,4.663,4.957,4.833,4.955,4.964,4.909
47,4.932,2.685,4.572,4.951,4.795,4.958,4.96,4.91
48,4.929,2.691,4.496,4.942,4.772,4.956,4.96,4.912
49,4.927,2.696,4.428,4.938,4.748,4.955,4.957,4.908
50,4.924,2.7,4.384,4.933,4.732,4.955,4.955,4.907
51,4.922,2.703,4.352,4.934,4.711,4.958,4.953,4.918
52,4.922,2.706,4.335,4.936,4.7,4.96,4.953,4.919
53,4.919,2.709,4.307,4.929,4.68,4.959,4.951,4.919
54,4.918,2.71,4.302,4.928,4.67,4.96,4.95,4.921
55,4.917,2.71,4.277,4.933,4.666,4.963,4.95,4.931
56,4.917,2.711,4.279,4.933,4.663,4.958,4.949,4.934
57,4.916,2.714,4.279,4.937,4.66,4.961,4.949,4.934
58,4.916,2.714,4.275,4.939,4.654,4.963,4.949,4.932
59,4.916,2.715,4.271,4.943,4.648,4.964,4.948,4.94
60,4.916,2.714,4.279,4.954,4.648,4.968,4.949,4.939
61,4.916,2.711,4.274,4.949,4.646,4.969,4.949,4.943
62,4.916,2.711,4.271,4.954,4.64,4.971,4.949,4.948
63,4.916,2.711,4.275,4.957,4.645,4.97,4.95,4.951
64,4.917,2.71,4.286,4.956,4.642,4.97,4.95,4.953
65,4.917,2.71,4.307,4.957,4.655,4.971,4.951,4.954
66,4.917,2.71,4.304,4.963,4.647,4.974,4.95,4.957
67,4.917,2.708,4.304,4.964,4.644,4.976,4.951,4.962
68,4.917,2.706,4.323,4.966,4.659,4.976,4.953,4.961
69,4.917,2.705,4.319,4.969,4.655,4.976,4.951,4.96
70,4.917,2.705,4.327,4.973,4.653,4.978,4.951,4.962
71,4.917,2.702,4.335,4.973,4.654,4.98,4.952,4.965
72,4.917,2.7,4.349,4.974,4.657,4.98,4.952,4.968
73,4.917,2.7,4.349,4.975,4.65,4.981,4.951,4.97
74,4.917,2.699,4.356,4.976,4.653,4.982,4.952,4.973
75,4.918,2.696,4.359,4.978,4.653,4.982,4.952,4.972
76,4.918,2.695,4.368,4.979,4.659,4.982,4.954,4.971
77,4.918,2.695,4.371,4.981,4.659,4.984,4.954,4.974
78,4.918,2.693,4.385,4.981,4.664,4.984,4.954,4.974
79,4.919,2.691,4.383,4.984,4.661,4.985,4.954,4.977
80,4.919,2.691,4.391,4.983,4.664,4.984,4.954,4.972
81,4.919,2.69,4.399,4.985,4.658,4.985,4.954,4.977
82,4.921,2.687,4.403,4.985,4.661,4.985,4.954,4.979
83,4.92,2.686,4.4,4.988,4.653,4.987,4.954,4.981
84,4.921,2.683,4.415,4.987,4.662,4.986,4.956,4.978
85,4.92,2.681,4.417,4.988,4.656,4.987,4.954,4.979
86,4.92,2.68,4.428,4.988,4.665,4.987,4.955,4.979
87,4.921,2.679,4.431,4.989,4.666,4.987,4.955,4.982
88,4.921,2.677,4.439,4.99,4.666,4.989,4.956,4.981
89,4.921,2.676,4.442,4.99,4.663,4.988,4.955,4.981
90,4.922,2.675,4.451,4.991,4.663,4.989,4.955,4.982
91,4.921,2.672,4.46,4.989,4.67,4.987,4.956,4.981
92,4.921,2.671,4.459,4.99,4.667,4.988,4.956,4.982
93,4.921,2.671,4.465,4.991,4.671,4.989,4.956,4.983
94,4.921,2.67,4.468,4.992,4.673,4.99,4.956,4.981
95,4.922,2.668,4.469,4.99,4.666,4.989,4.954,4.984
96,4.921,2.666,4.477,4.991,4.672,4.989,4.955,4.982
97,4.921,2.666,4.483,4.991,4.679,4.989,4.955,4.984
98,4.921,2.666,4.485,4.993,4.674,4.99,4.955,4.984
99,4.922,2.664,4.491,4.994,4.67,4.989,4.955,4.985
100,4.922,2.664,4.5,4.994,4.676,4.99,4.955,4.985
101,4.921,2.661,4.499,4.994,4.673,4.99,4.956,4.984
102,4.921,2.661,4.502,4.994,4.672,4.991,4.956,4.986
103,4.921,2.658,4.512,4.994,4.677,4.989,4.956,4.984
104,4.921,2.657,4.51,4.994,4.674,4.99,4.955,4.985
105,4.921,2.657,4.52,4.994,4.681,4.99,4.956,4.986
106,4.922,2.656,4.525,4.995,4.683,4.99,4.956,4.985
