,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,0.694,0.608,1.357,0.389,0.565,0.392,0.633,0.232
1,0.703,0.608,1.346,0.468,0.516,0.447,0.631,0.271
2,0.693,0.608,1.341,0.431,0.582,0.402,0.601,0.167
3,0.687,0.589,1.349,0.429,0.533,0.44,0.624,0.166
4,0.696,0.583,1.318,0.437,0.577,0.429,0.615,0.225
5,0.7,0.585,1.313,0.438,0.52,0.422,0.637,0.261
6,0.698,0.585,1.321,0.473,0.516,0.398,0.609,0.224
7,0.697,0.587,1.346,0.424,0.537,0.393,0.645,0.211
8,0.692,0.602,1.325,0.389,0.563,0.473,0.614,0.237
9,0.695,0.609,1.347,0.422,0.528,0.476,0.618,0.201
10,0.704,0.61,1.338,0.442,0.577,0.44,0.623,0.161
11,0.695,0.614,1.33,0.401,0.492,0.448,0.661,0.157
12,0.686,0.611,1.315,0.426,0.497,0.478,0.618,0.179
13,0.688,0.612,1.349,0.431,0.543,0.38,0.618,0.148
14,0.69,0.612,1.337,0.452,0.534,0.468,0.624,0.189
15,0.694,0.611,1.296,0.466,0.597,0.451,0.61,0.263
16,0.708,0.613,1.276,0.463,0.561,0.471,0.65,0.237
17,0.698,0.611,1.316,0.422,0.568,0.423,0.651,0.197
18,0.693,0.611,1.294,0.481,0.54,0.482,0.646,0.16
19,0.689,0.61,1.322,0.446,0.552,0.463,0.641,0.22
20,0.688,0.61,1.319,0.465,0.552,0.408,0.613,0.204
21,0.691,0.61,1.307,0.47,0.542,0.425,0.59,0.179
22,0.686,0.609,1.306,0.464,0.554,0.395,0.626,0.191
23,0.692,0.607,1.302,0.406,0.564,0.429,0.625,0.218
24,0.693,0.606,1.314,0.473,0.589,0.458,0.613,0.192
25,0.755,0.742,1.531,0.45,0.673,0.516,0.734,0.255
26,1.121,1.129,2.47,0.539,1.24,1.201,1.141,0.494
27,1.495,1.4,3.173,0.717,1.55,2.104,1.565,0.857
28,1.756,1.549,3.448,0.865,1.809,2.561,1.918,1.078
29,1.914,1.647,3.539,1.024,1.86,2.744,2.101,1.191
30,1.998,1.712,3.568,1.037,1.915,2.68,2.25,1.197
31,2.045,1.758,3.582,1.073,1.913,2.435,2.32,1.144
