,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,0.615,0.406,0.058,0.16,0.14,0.22,0.265,0.197
1,0.621,0.405,0.021,0.233,0.129,0.216,0.235,0.182
2,0.618,0.406,0.02,0.211,0.076,0.248,0.238,0.145
3,0.615,0.404,0.027,0.199,0.119,0.237,0.277,0.127
4,0.613,0.405,0.02,0.192,0.111,0.225,0.233,0.16
5,0.614,0.405,0.022,0.203,0.074,0.216,0.24,0.113
6,0.61,0.406,0.051,0.218,0.172,0.232,0.247,0.128
7,0.612,0.403,0.02,0.214,0.115,0.228,0.268,0.133
8,0.611,0.408,0.022,0.199,0.09,0.22,0.251,0.158
9,0.616,0.404,0.03,0.255,0.097,0.225,0.227,0.107
10,0.615,0.405,0.034,0.224,0.089,0.245,0.251,0.121
11,0.614,0.405,0.024,0.196,0.097,0.226,0.222,0.11
12,0.62,0.403,0.028,0.216,0.093,0.202,0.231,0.164
13,0.621,0.404,0.024,0.205,0.113,0.207,0.291,0.11
14,0.619,0.404,0.026,0.225,0.118,0.221,0.246,0.106
15,0.631,0.405,0.017,0.245,0.092,0.238,0.239,0.15
16,0.627,0.405,0.027,0.228,0.088,0.221,0.236,0.146
17,0.628,0.406,0.033,0.19,0.079,0.217,0.237,0.151
18,0.63,0.405,0.036,0.265,0.107,0.266,0.278,0.117
19,0.63,0.404,0.03,0.212,0.1,0.246,0.233,0.184
20,0.637,0.403,0.059,0.194,0.117,0.197,0.211,0.183
21,0.635,0.405,0.026,0.222,0.08,0.255,0.226,0.134
22,0.64,0.404,0.013,0.276,0.082,0.215,0.223,0.112
23,0.629,0.404,0.031,0.226,0.072,0.207,0.251,0.17
24,0.623,0.403,0.03,0.236,0.079,0.217,0.237,0.163
25,0.629,0.404,0.036,0.202,0.13,0.24,0.258,0.127
26,0.631,0.403,0.038,0.172,0.099,0.219,0.243,0.152
27,0.63,0.403,0.024,0.211,0.144,0.202,0.212,0.159
28,0.633,0.407,0.02,0.253,0.093,0.227,0.24,0.176
29,0.634,0.414,0.04,0.22,0.091,0.233,0.237,0.212
30,0.686,0.609,0.024,0.194,0.103,0.242,0.306,0.215
31,0.937,1.074,0.04,0.211,0.122,0.393,0.5,0.225
32,1.283,1.514,0.085,0.24,0.13,0.7,0.841,0.354
33,1.572,1.804,0.141,0.348,0.172,0.951,1.13,0.469
34,1.795,2.002,0.207,0.364,0.238,1.139,1.378,0.644
35,1.922,2.126,0.222,0.423,0.216,1.313,1.586,0.729
36,2.008,2.213,0.258,0.457,0.253,1.308,1.71,0.722
