,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,0.89,0.548,1.303,0.623,0.635,0.52,0.905,0.27
1,0.893,0.55,1.336,0.632,0.595,0.518,0.932,0.279
2,0.892,0.547,1.33,0.625,0.64,0.576,0.9,0.268
3,0.893,0.547,1.326,0.625,0.631,0.586,0.893,0.278
4,0.892,0.547,1.294,0.641,0.58,0.531,0.887,0.323
5,0.889,0.547,1.286,0.624,0.651,0.552,0.915,0.233
6,0.889,0.548,1.319,0.571,0.619,0.559,0.912,0.286
7,0.893,0.55,1.317,0.575,0.626,0.534,0.889,0.332
8,0.89,0.549,1.34,0.601,0.627,0.572,0.892,0.248
9,0.889,0.548,1.337,0.66,0.634,0.56,0.911,0.275
10,0.892,0.545,1.303,0.591,0.612,0.526,0.878,0.283
11,0.891,0.548,1.312,0.59,0.595,0.543,0.905,0.26
12,0.891,0.546,1.313,0.541,0.601,0.536,0.915,0.261
13,0.885,0.547,1.32,0.645,0.606,0.518,0.868,0.257
14,0.889,0.547,1.329,0.557,0.669,0.564,0.88,0.253
15,0.887,0.546,1.326,0.633,0.638,0.577,0.874,0.267
16,0.889,0.547,1.323,0.577,0.667,0.539,0.87,0.312
17,0.89,0.547,1.304,0.666,0.598,0.567,0.924,0.265
18,0.89,0.548,1.286,0.621,0.641,0.552,0.881,0.293
19,0.892,0.547,1.283,0.613,0.571,0.563,0.912,0.286
20,0.886,0.548,1.321,0.648,0.614,0.523,0.892,0.266
21,0.893,0.548,1.324,0.632,0.6,0.53,0.875,0.264
22,0.898,0.547,1.327,0.503,0.597,0.52,0.908,0.337
23,0.887,0.547,1.309,0.604,0.636,0.478,0.884,0.292
24,0.917,0.594,1.391,0.661,0.645,0.598,0.94,0.286
25,1.346,1.095,2.215,0.718,1.094,1.261,1.508,0.769
26,1.763,1.446,2.899,0.951,1.415,2.145,1.985,1.357
27,2.001,1.556,3.154,1.04,1.595,2.624,2.234,1.677
28,2.13,1.761,3.254,1.159,1.696,2.714,2.376,1.731
29,2.2,1.823,3.262,1.299,1.703,2.567,2.501,1.711
30,2.243,1.861,3.238,1.331,1.68,2.436,2.538,1.698
31,2.273,1.883,3.201,1.384,1.604,2.307,2.542,1.607
32,2.299,1.898,3.127,1.489,1.497,2.173,2.578,1.574
33,2.332,1.906,3.016,1.549,1.44,2.105,2.576,1.546
34,2.373,1.913,2.835,1.653,1.437,2.124,2.611,1.6
35,2.421,1.914,2.622,1.807,1.424,2.125,2.616,1.619
36,2.474,1.915,2.409,1.951,1.433,2.161,2.641,1.675
37,2.536,1.914,2.216,2.081,1.435,2.188,2.723,1.711
38,2.602,1.911,2.092,2.263,1.478,2.273,2.766,1.826
39,2.666,1.918,1.985,2.34,1.528,2.342,2.844,1.907
40,2.723,1.981,1.883,2.541,1.632,2.371,2.91,1.974
41,2.783,1.981,1.848,2.612,1.747,2.422,2.939,1.954
42,2.836,1.974,1.81,2.731,1.769,2.519,3.0,2.102
