,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,0.362,0.334,0.464,0.456,0.474,0.438,0.452,0.312
1,0.367,0.334,0.476,0.401,0.477,0.44,0.499,0.286
2,0.373,0.336,0.461,0.447,0.511,0.421,0.473,0.307
3,0.371,0.335,0.482,0.404,0.427,0.46,0.515,0.252
4,0.37,0.337,0.468,0.421,0.465,0.424,0.468,0.325
5,0.371,0.338,0.437,0.448,0.497,0.403,0.459,0.274
6,0.357,0.34,0.487,0.398,0.504,0.416,0.463,0.349
7,0.37,0.337,0.464,0.362,0.503,0.457,0.524,0.316
8,0.362,0.337,0.467,0.404,0.499,0.414,0.511,0.296
9,0.367,0.336,0.475,0.485,0.497,0.406,0.52,0.298
10,0.374,0.336,0.473,0.415,0.458,0.418,0.507,0.3
11,0.375,0.335,0.456,0.457,0.472,0.411,0.486,0.327
12,0.371,0.338,0.446,0.461,0.498,0.408,0.498,0.323
13,0.359,0.338,0.493,0.437,0.482,0.451,0.481,0.191
14,0.363,0.338,0.48,0.451,0.489,0.448,0.458,0.268
15,0.376,0.337,0.483,0.433,0.467,0.425,0.482,0.276
16,0.364,0.336,0.459,0.454,0.525,0.361,0.48,0.29
17,0.365,0.337,0.459,0.394,0.493,0.418,0.487,0.312
18,0.363,0.336,0.444,0.424,0.503,0.413,0.45,0.267
19,0.361,0.337,0.459,0.437,0.51,0.438,0.465,0.26
20,0.359,0.337,0.453,0.466,0.476,0.434,0.461,0.257
21,0.352,0.339,0.483,0.417,0.475,0.48,0.465,0.291
22,0.364,0.339,0.457,0.411,0.499,0.399,0.443,0.265
23,0.359,0.339,0.445,0.467,0.495,0.411,0.457,0.334
24,0.489,0.362,0.643,0.593,0.697,0.865,0.597,0.695
25,1.386,0.445,1.036,1.035,1.111,2.33,1.836,1.784
26,2.022,0.522,1.293,1.577,1.353,2.799,2.849,2.058
27,2.116,0.591,1.567,1.838,1.638,2.731,3.15,2.063
28,2.07,0.651,1.829,1.839,1.826,2.739,3.07,2.32
29,2.125,0.699,2.12,2.003,1.988,2.946,3.026,3.183
30,2.337,0.738,2.725,2.17,2.127,3.488,3.217,4.316
31,2.722,0.771,4.363,2.266,2.511,4.247,3.716,4.778
32,3.277,0.796,4.86,2.634,3.454,4.781,4.244,4.868
33,3.865,0.814,4.92,3.538,4.412,4.907,4.635,4.883
34,4.346,0.828,4.936,4.577,4.817,4.926,4.837,4.888
35,4.654,0.841,4.948,4.908,4.918,4.933,4.938,4.885
36,4.799,0.85,4.956,4.956,4.936,4.932,4.962,4.882
37,4.855,0.857,4.961,4.969,4.948,4.937,4.969,4.878
38,4.879,0.864,4.961,4.976,4.955,4.928,4.972,4.872
39,4.889,0.865,4.962,4.981,4.96,4.926,4.974,4.87
40,4.892,0.87,4.963,4.983,4.965,4.924,4.975,4.874
41,4.893,0.872,4.964,4.984,4.966,4.923,4.975,4.868
42,4.892,0.873,4.964,4.988,4.969,4.917,4.976,4.861
43,4.892,0.875,4.963,4.99,4.97,4.919,4.976,4.859
44,4.892,0.874,4.963,4.99,4.97,4.918,4.976,4.86
45,4.892,0.875,4.964,4.989,4.971,4.918,4.975,4.858
46,4.892,0.875,4.963,4.99,4.97,4.916,4.975,4.85
47,4.892,0.875,4.963,4.99,4.971,4.907,4.975,4.852
48,4.892,0.875,4.96,4.99,4.971,4.909,4.975,4.845
49,4.891,0.875,4.953,4.99,4.971,4.907,4.975,4.842
50,4.89,0.874,4.952,4.991,4.97,4.908,4.974,4.845
51,4.888,0.874,4.953,4.99,4.97,4.903,4.974,4.845
52,4.888,0.874,4.952,4.989,4.97,4.912,4.973,4.84
53,4.888,0.875,4.952,4.99,4.97,4.906,4.973,4.839
54,4.887,0.875,4.952,4.99,4.97,4.902,4.973,4.833
55,4.888,0.875,4.952,4.989,4.97,4.899,4.972,4.833
56,4.888,0.876,4.951,4.989,4.972,4.901,4.973,4.837
57,4.888,0.875,4.952,4.99,4.972,4.9,4.972,4.831
58,4.886,0.877,4.952,4.99,4.97,4.88,4.972,4.861
59,4.886,0.876,4.953,4.99,4.969,4.901,4.971,4.826
60,4.885,0.875,4.95,4.99,4.969,4.894,4.972,4.821
61,4.884,0.875,4.95,4.99,4.968,4.895,4.972,4.819
62,4.883,0.876,4.953,4.989,4.969,4.894,4.972,4.825
