,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,0.752,0.504,0.938,0.446,0.543,0.306,0.813,0.208
1,0.749,0.505,0.95,0.466,0.569,0.295,0.807,0.231
2,0.751,0.504,0.949,0.425,0.552,0.348,0.807,0.188
3,0.75,0.504,0.959,0.467,0.541,0.349,0.834,0.233
4,0.754,0.506,0.964,0.456,0.546,0.287,0.836,0.212
5,0.751,0.504,0.935,0.471,0.581,0.286,0.801,0.233
6,0.749,0.503,0.936,0.46,0.542,0.34,0.812,0.192
7,0.752,0.504,0.939,0.509,0.53,0.366,0.808,0.173
8,0.741,0.503,0.974,0.482,0.538,0.314,0.799,0.146
9,0.753,0.503,0.968,0.481,0.552,0.319,0.804,0.175
10,0.751,0.504,0.957,0.489,0.57,0.273,0.781,0.184
11,0.749,0.503,0.968,0.419,0.568,0.311,0.828,0.12
12,0.749,0.505,0.928,0.496,0.541,0.25,0.808,0.174
13,0.749,0.504,0.913,0.465,0.576,0.323,0.842,0.197
14,0.745,0.504,0.965,0.38,0.538,0.349,0.834,0.164
15,0.748,0.504,0.929,0.436,0.565,0.301,0.803,0.188
16,0.746,0.505,0.94,0.43,0.542,0.3,0.799,0.197
17,0.75,0.504,0.946,0.419,0.527,0.352,0.815,0.235
18,0.745,0.506,0.95,0.457,0.543,0.259,0.772,0.176
19,0.744,0.504,0.908,0.488,0.552,0.344,0.81,0.171
20,0.747,0.504,0.974,0.451,0.559,0.234,0.764,0.207
21,0.746,0.503,0.913,0.463,0.563,0.278,0.802,0.162
22,0.745,0.503,0.929,0.481,0.513,0.34,0.78,0.18
23,0.747,0.502,0.941,0.399,0.539,0.259,0.802,0.244
24,0.745,0.504,0.942,0.409,0.546,0.254,0.835,0.224
25,0.773,0.557,1.008,0.454,0.591,0.38,0.881,0.236
26,1.106,0.896,1.803,0.519,1.051,0.553,1.481,0.328
27,1.562,1.221,2.499,0.692,1.422,0.952,2.192,0.634
28,1.849,1.421,2.725,0.861,1.516,1.256,2.565,0.996
29,2.066,1.547,2.797,1.155,1.421,1.66,2.768,1.332
30,2.294,1.626,2.936,1.591,1.362,2.139,2.988,1.828
31,2.607,1.684,3.534,2.301,1.486,2.8,3.342,2.627
32,2.983,1.72,4.283,3.1,1.995,3.503,3.822,4.206
33,3.527,1.744,4.595,4.398,3.91,4.576,4.463,4.849
34,4.172,1.758,4.625,4.918,4.794,4.91,4.793,4.892
35,4.59,1.769,4.613,4.972,4.905,4.935,4.928,4.907
36,4.733,1.773,4.619,4.973,4.906,4.93,4.957,4.898
37,4.776,1.773,4.615,4.971,4.902,4.927,4.964,4.897
38,4.787,1.772,4.602,4.969,4.894,4.926,4.965,4.887
39,4.79,1.77,4.595,4.965,4.886,4.924,4.965,4.879
40,4.79,1.766,4.583,4.961,4.878,4.915,4.966,4.879
41,4.79,1.758,4.581,4.956,4.869,4.919,4.968,4.872
42,4.789,1.753,4.567,4.956,4.862,4.91,4.966,4.863
43,4.789,1.744,4.561,4.949,4.856,4.912,4.966,4.865
44,4.788,1.736,4.559,4.95,4.85,4.909,4.965,4.851
45,4.787,1.727,4.548,4.949,4.847,4.906,4.964,4.86
46,4.786,1.719,4.539,4.947,4.839,4.905,4.962,4.858
47,4.785,1.711,4.538,4.948,4.84,4.904,4.962,4.854
48,4.785,1.702,4.531,4.944,4.834,4.9,4.961,4.864
49,4.785,1.693,4.527,4.949,4.829,4.908,4.961,4.839
50,4.785,1.685,4.521,4.943,4.826,4.905,4.961,4.833
51,4.784,1.676,4.514,4.945,4.826,4.902,4.961,4.856
52,4.782,1.667,4.511,4.943,4.826,4.9,4.961,4.834
53,4.781,1.658,4.5,4.943,4.824,4.901,4.961,4.834
54,4.782,1.651,4.499,4.94,4.827,4.901,4.96,4.859
55,4.781,1.643,4.497,4.941,4.829,4.899,4.96,4.847
56,4.78,1.636,4.488,4.941,4.827,4.893,4.961,4.849
57,4.78,1.629,4.49,4.943,4.827,4.902,4.96,4.849
58,4.781,1.622,4.48,4.942,4.821,4.909,4.96,4.847
59,4.78,1.616,4.473,4.944,4.822,4.898,4.961,4.849
60,4.78,1.609,4.482,4.939,4.827,4.9,4.961,4.842
61,4.78,1.603,4.476,4.943,4.824,4.897,4.96,4.843
62,4.78,1.598,4.474,4.946,4.823,4.899,4.961,4.848
63,4.78,1.592,4.468,4.943,4.823,4.902,4.961,4.854
64,4.78,1.586,4.473,4.941,4.828,4.887,4.961,4.845
65,4.78,1.581,4.466,4.942,4.827,4.893,4.961,4.842
66,4.78,1.577,4.45,4.944,4.832,4.899,4.961,4.845
67,4.78,1.571,4.468,4.943,4.828,4.899,4.96,4.844
68,4.78,1.567,4.477,4.943,4.82,4.904,4.96,4.848
69,4.78,1.562,4.478,4.943,4.823,4.897,4.961,4.84
70,4.78,1.558,4.46,4.942,4.823,4.906,4.961,4.846
71,4.78,1.555,4.471,4.944,4.826,4.893,4.961,4.847
72,4.778,1.55,4.47,4.941,4.825,4.898,4.961,4.847
73,4.779,1.548,4.48,4.942,4.824,4.897,4.962,4.843
74,4.777,1.543,4.472,4.948,4.828,4.899,4.961,4.839
75,4.776,1.539,4.483,4.944,4.829,4.9,4.961,4.841
76,4.775,1.537,4.464,4.94,4.825,4.899,4.96,4.849
77,4.776,1.534,4.475,4.941,4.827,4.897,4.962,4.833
78,4.776,1.531,4.487,4.946,4.825,4.901,4.961,4.842
79,4.776,1.527,4.469,4.944,4.825,4.899,4.96,4.847
80,4.776,1.525,4.473,4.942,4.828,4.897,4.962,4.833
81,4.777,1.524,4.457,4.942,4.829,4.895,4.96,4.849
82,4.778,1.521,4.463,4.945,4.827,4.891,4.961,4.84
83,4.78,1.52,4.462,4.94,4.826,4.893,4.962,4.85
84,4.779,1.518,4.467,4.938,4.824,4.894,4.961,4.845
85,4.777,1.514,4.462,4.94,4.829,4.892,4.961,4.839
86,4.777,1.513,4.476,4.94,4.827,4.896,4.962,4.831
87,4.778,1.51,4.474,4.937,4.828,4.898,4.96,4.847
88,4.779,1.509,4.468,4.945,4.828,4.898,4.961,4.831
89,4.778,1.506,4.463,4.94,4.826,4.899,4.961,4.854
90,4.776,1.504,4.464,4.939,4.83,4.893,4.961,4.853
91,4.776,1.504,4.451,4.941,4.832,4.904,4.961,4.84
92,4.778,1.501,4.464,4.943,4.827,4.895,4.961,4.844
93,4.776,1.499,4.468,4.946,4.827,4.896,4.961,4.844
94,4.776,1.499,4.461,4.938,4.831,4.895,4.961,4.848
95,4.776,1.497,4.465,4.941,4.829,4.901,4.961,4.844
96,4.776,1.495,4.466,4.941,4.831,4.898,4.961,4.846
97,4.776,1.494,4.46,4.941,4.831,4.894,4.961,4.845
98,4.776,1.492,4.465,4.94,4.83,4.887,4.961,4.837
99,4.776,1.491,4.46,4.942,4.833,4.888,4.96,4.855
100,4.776,1.49,4.468,4.942,4.832,4.891,4.961,4.84
101,4.776,1.489,4.465,4.939,4.83,4.896,4.96,4.842
102,4.776,1.488,4.461,4.939,4.826,4.894,4.96,4.851
