,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,0.357,0.27,0.558,0.633,0.589,0.356,0.47,0.212
1,0.353,0.27,0.557,0.663,0.577,0.361,0.458,0.242
2,0.362,0.27,0.566,0.594,0.588,0.304,0.416,0.234
3,0.358,0.271,0.584,0.593,0.602,0.346,0.464,0.214
4,0.356,0.271,0.563,0.583,0.59,0.338,0.478,0.216
5,0.353,0.27,0.549,0.616,0.616,0.358,0.411,0.265
6,0.356,0.272,0.563,0.608,0.615,0.311,0.407,0.245
7,0.357,0.269,0.54,0.61,0.602,0.346,0.432,0.214
8,0.357,0.269,0.566,0.622,0.58,0.347,0.43,0.223
9,0.348,0.27,0.549,0.625,0.615,0.354,0.378,0.215
10,0.354,0.27,0.54,0.659,0.629,0.391,0.43,0.229
11,0.358,0.27,0.545,0.615,0.578,0.321,0.466,0.244
12,0.36,0.271,0.584,0.558,0.614,0.332,0.401,0.205
13,0.354,0.27,0.553,0.65,0.578,0.372,0.435,0.246
14,0.363,0.27,0.575,0.606,0.577,0.389,0.43,0.202
15,0.353,0.27,0.544,0.611,0.583,0.341,0.402,0.187
16,0.354,0.269,0.552,0.576,0.593,0.373,0.441,0.215
17,0.356,0.27,0.531,0.599,0.585,0.364,0.429,0.253
18,0.351,0.27,0.543,0.574,0.602,0.343,0.453,0.235
19,0.357,0.267,0.53,0.606,0.6,0.359,0.427,0.25
20,0.356,0.272,0.553,0.649,0.584,0.389,0.416,0.214
21,0.351,0.269,0.58,0.62,0.613,0.393,0.412,0.221
22,0.365,0.274,0.624,0.651,0.692,0.486,0.425,0.34
23,1.329,0.391,1.318,1.528,1.415,2.431,1.917,2.029
24,2.174,0.521,1.873,2.228,1.941,2.987,3.185,2.559
25,2.241,0.614,2.428,2.553,2.193,3.08,3.323,3.993
26,2.434,0.681,4.326,2.836,3.616,4.123,3.739,4.809
27,3.094,0.729,4.857,4.436,4.718,4.848,4.417,4.889
28,3.945,0.758,4.897,4.917,4.914,4.937,4.809,4.905
29,4.535,0.777,4.908,4.969,4.937,4.947,4.948,4.912
