,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,0.317,0.353,0.534,0.546,0.498,0.399,0.388,0.248
1,0.316,0.354,0.516,0.55,0.521,0.367,0.378,0.21
2,0.302,0.357,0.473,0.563,0.534,0.355,0.418,0.242
3,0.298,0.354,0.489,0.562,0.511,0.374,0.4,0.262
4,0.311,0.355,0.504,0.553,0.523,0.41,0.381,0.269
5,0.308,0.355,0.462,0.542,0.551,0.431,0.352,0.224
6,0.304,0.355,0.462,0.565,0.546,0.414,0.371,0.24
7,0.307,0.355,0.503,0.54,0.509,0.419,0.454,0.184
8,0.31,0.353,0.514,0.497,0.527,0.409,0.392,0.238
9,0.308,0.356,0.462,0.564,0.519,0.373,0.4,0.24
10,0.306,0.357,0.512,0.48,0.538,0.378,0.396,0.249
11,0.306,0.354,0.492,0.538,0.501,0.391,0.385,0.233
12,0.307,0.353,0.475,0.525,0.506,0.349,0.411,0.219
13,0.305,0.357,0.497,0.559,0.511,0.381,0.394,0.282
14,0.308,0.357,0.523,0.508,0.493,0.399,0.361,0.244
15,0.314,0.358,0.495,0.528,0.505,0.445,0.409,0.194
16,0.325,0.357,0.517,0.569,0.536,0.377,0.421,0.231
17,0.307,0.357,0.5,0.567,0.516,0.335,0.428,0.212
18,0.312,0.355,0.515,0.511,0.555,0.373,0.391,0.217
19,0.308,0.357,0.527,0.505,0.516,0.373,0.391,0.255
20,0.321,0.356,0.549,0.523,0.526,0.42,0.37,0.21
21,0.309,0.358,0.53,0.505,0.513,0.354,0.384,0.221
22,0.314,0.356,0.497,0.548,0.525,0.355,0.414,0.241
23,0.314,0.358,0.534,0.57,0.524,0.414,0.404,0.206
24,0.764,0.43,0.925,1.109,0.963,1.938,1.116,1.656
25,1.773,0.52,1.355,1.565,1.48,3.076,2.709,2.441
26,2.177,0.591,1.69,1.952,1.789,3.045,3.315,2.307
27,2.036,0.65,2.099,2.171,2.015,2.876,3.189,3.014
28,2.125,0.702,3.466,2.448,2.254,3.303,3.244,4.546
29,2.607,0.74,4.774,2.924,3.644,4.373,3.854,4.862
30,3.347,0.767,4.918,4.373,4.67,4.885,4.494,4.895
31,3.903,0.79,4.937,4.915,4.916,4.94,4.847,4.907
32,4.363,0.808,4.949,4.974,4.947,4.949,4.955,4.91
