,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,1.254,0.696,0.106,0.513,0.171,0.447,0.64,0.291
1,1.253,0.696,0.082,0.476,0.181,0.39,0.641,0.288
2,1.259,0.696,0.096,0.488,0.177,0.483,0.624,0.278
3,1.247,0.696,0.072,0.557,0.149,0.463,0.651,0.223
4,1.246,0.696,0.102,0.514,0.194,0.418,0.658,0.283
5,1.247,0.695,0.082,0.495,0.178,0.436,0.692,0.209
6,1.247,0.694,0.082,0.448,0.158,0.478,0.67,0.213
7,1.252,0.695,0.097,0.441,0.158,0.43,0.678,0.238
8,1.26,0.697,0.075,0.468,0.151,0.422,0.628,0.256
9,1.244,0.695,0.09,0.416,0.169,0.462,0.635,0.226
10,1.249,0.693,0.133,0.437,0.213,0.427,0.632,0.298
11,1.248,0.694,0.099,0.42,0.175,0.395,0.663,0.245
12,1.25,0.693,0.135,0.517,0.165,0.456,0.663,0.249
13,1.235,0.692,0.107,0.489,0.217,0.467,0.651,0.33
14,1.244,0.691,0.101,0.481,0.181,0.446,0.634,0.27
15,1.239,0.691,0.091,0.498,0.157,0.501,0.678,0.215
16,1.245,0.69,0.086,0.462,0.141,0.469,0.651,0.215
17,1.244,0.69,0.077,0.51,0.147,0.426,0.606,0.268
18,1.24,0.689,0.087,0.427,0.122,0.449,0.66,0.239
19,1.249,0.689,0.116,0.484,0.175,0.447,0.64,0.22
20,1.246,0.689,0.078,0.494,0.179,0.489,0.63,0.245
21,1.238,0.688,0.111,0.469,0.173,0.479,0.644,0.205
22,1.24,0.69,0.088,0.456,0.138,0.429,0.646,0.24
23,1.248,0.688,0.091,0.487,0.187,0.466,0.707,0.221
24,1.242,0.69,0.082,0.447,0.177,0.471,0.672,0.221
25,1.298,0.824,0.065,0.466,0.196,0.513,0.763,0.258
26,1.58,1.137,0.105,0.583,0.258,0.656,1.004,0.389
27,1.852,1.334,0.154,0.661,0.309,0.895,1.322,0.623
28,2.056,1.453,0.171,0.762,0.362,1.092,1.525,0.774
29,2.194,1.525,0.218,0.907,0.429,1.247,1.635,0.89
30,2.335,1.573,0.293,1.044,0.403,1.459,1.78,1.045
31,2.455,1.603,0.313,1.255,0.463,1.674,1.924,1.282
32,2.581,1.624,0.409,1.42,0.521,1.963,2.063,1.369
33,2.707,1.634,0.482,1.663,0.617,2.179,2.149,1.543
34,2.829,1.642,0.557,1.841,0.717,2.293,2.293,1.804
35,2.934,1.646,0.626,2.065,0.812,2.517,2.404,1.889
36,3.039,1.646,0.707,2.236,0.871,2.638,2.493,2.038
37,3.13,1.644,0.776,2.411,0.974,2.774,2.57,2.166
38,3.212,1.64,0.856,2.579,1.08,2.873,2.692,2.292
39,3.286,1.636,0.923,2.682,1.173,2.971,2.717,2.375
40,3.349,1.633,0.971,2.76,1.225,3.077,2.769,2.478
41,3.404,1.627,1.026,2.865,1.275,3.102,2.84,2.534
42,3.453,1.621,1.054,2.935,1.359,3.143,2.872,2.564
43,3.495,1.616,1.078,3.038,1.407,3.192,2.907,2.597
44,3.534,1.609,1.106,3.152,1.465,3.195,2.934,2.718
45,3.566,1.601,1.131,3.159,1.463,3.269,2.969,2.805
