,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,0.669,0.262,0.04,0.231,0.106,0.338,0.288,0.16
1,0.673,0.261,0.046,0.219,0.074,0.365,0.285,0.205
2,0.673,0.261,0.023,0.26,0.094,0.312,0.32,0.198
3,0.671,0.261,0.028,0.265,0.124,0.322,0.308,0.149
4,0.677,0.261,0.04,0.255,0.132,0.316,0.299,0.182
5,0.679,0.263,0.037,0.217,0.133,0.313,0.328,0.148
6,0.67,0.263,0.029,0.216,0.104,0.312,0.301,0.181
7,0.674,0.26,0.007,0.23,0.089,0.314,0.276,0.191
8,0.677,0.264,0.03,0.218,0.098,0.266,0.296,0.153
9,0.68,0.261,0.032,0.232,0.103,0.284,0.29,0.148
10,0.672,0.261,0.03,0.269,0.095,0.348,0.31,0.147
11,0.687,0.261,0.042,0.186,0.102,0.302,0.315,0.191
12,0.7,0.262,0.035,0.196,0.109,0.258,0.304,0.196
13,0.677,0.258,0.023,0.24,0.105,0.271,0.318,0.219
14,0.674,0.261,0.042,0.224,0.08,0.317,0.321,0.182
15,0.679,0.261,0.026,0.206,0.097,0.299,0.325,0.199
16,0.685,0.261,0.038,0.218,0.083,0.323,0.32,0.185
17,0.675,0.259,0.033,0.236,0.09,0.317,0.341,0.161
18,0.681,0.263,0.034,0.204,0.123,0.312,0.317,0.209
19,0.695,0.262,0.04,0.191,0.082,0.294,0.324,0.198
20,0.687,0.261,0.028,0.206,0.13,0.328,0.345,0.179
21,0.691,0.262,0.017,0.199,0.083,0.3,0.317,0.195
22,0.69,0.261,0.038,0.203,0.104,0.298,0.316,0.214
23,0.695,0.262,0.029,0.198,0.124,0.323,0.313,0.195
24,0.694,0.261,0.038,0.262,0.125,0.316,0.332,0.237
25,0.697,0.263,0.027,0.226,0.137,0.381,0.321,0.223
26,0.699,0.262,0.032,0.25,0.091,0.342,0.322,0.167
27,1.075,0.296,0.04,0.309,0.121,1.256,0.543,0.781
28,1.96,0.347,0.028,0.53,0.193,2.408,1.175,1.617
29,2.419,0.389,0.053,0.729,0.313,2.526,1.758,1.766
30,2.543,0.429,0.066,0.935,0.36,2.479,2.069,1.81
31,2.732,0.458,0.264,1.239,0.384,3.056,2.292,3.389
32,3.345,0.482,2.903,2.102,0.481,4.403,3.011,4.668
33,4.291,0.504,4.215,4.409,0.586,4.887,4.267,4.845
34,4.807,0.52,4.435,4.897,2.969,4.921,4.851,4.857
35,4.901,0.534,4.547,4.935,4.582,4.932,4.91,4.869
36,4.913,0.544,4.609,4.944,4.742,4.934,4.918,4.87
37,4.917,0.553,4.654,4.942,4.808,4.928,4.923,4.851
38,4.918,0.559,4.674,4.939,4.844,4.922,4.925,4.832
39,4.917,0.566,4.676,4.935,4.867,4.915,4.926,4.823
40,4.917,0.569,4.673,4.929,4.876,4.909,4.923,4.808
41,4.917,0.571,4.657,4.927,4.88,4.91,4.922,4.805
42,4.916,0.573,4.65,4.916,4.885,4.901,4.921,4.787
43,4.913,0.573,4.636,4.911,4.883,4.896,4.919,4.78
44,4.912,0.572,4.627,4.908,4.881,4.897,4.917,4.784
45,4.912,0.572,4.612,4.905,4.878,4.897,4.916,4.792
46,4.912,0.572,4.599,4.9,4.874,4.893,4.915,4.778
47,4.911,0.57,4.599,4.89,4.872,4.882,4.914,4.757
48,4.91,0.568,4.592,4.892,4.868,4.892,4.914,4.773
49,4.909,0.565,4.589,4.89,4.867,4.89,4.914,4.758
50,4.908,0.563,4.588,4.886,4.862,4.886,4.911,4.75
51,4.908,0.561,4.592,4.888,4.858,4.893,4.911,4.759
