,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,0.379,0.786,0.693,0.598,0.542,0.389,0.537,0.222
1,0.385,0.787,0.673,0.629,0.568,0.344,0.538,0.212
2,0.391,0.785,0.663,0.583,0.566,0.383,0.551,0.271
3,0.381,0.785,0.687,0.588,0.556,0.415,0.578,0.203
4,0.386,0.782,0.68,0.613,0.53,0.4,0.525,0.272
5,0.379,0.782,0.671,0.592,0.546,0.382,0.54,0.26
6,0.377,0.781,0.64,0.609,0.56,0.401,0.543,0.228
7,0.381,0.781,0.624,0.627,0.52,0.393,0.558,0.263
8,0.378,0.78,0.68,0.595,0.545,0.397,0.507,0.22
9,0.376,0.779,0.687,0.606,0.528,0.397,0.537,0.233
10,0.377,0.78,0.673,0.547,0.518,0.448,0.515,0.27
11,0.381,0.779,0.706,0.589,0.515,0.343,0.513,0.25
12,0.382,0.778,0.687,0.601,0.524,0.387,0.518,0.235
13,0.375,0.777,0.71,0.6,0.515,0.433,0.527,0.292
14,0.375,0.777,0.672,0.611,0.55,0.397,0.513,0.215
15,0.374,0.776,0.664,0.609,0.537,0.391,0.527,0.247
16,0.382,0.776,0.699,0.586,0.528,0.349,0.541,0.24
17,0.384,0.774,0.672,0.626,0.482,0.399,0.535,0.213
18,0.379,0.775,0.673,0.587,0.574,0.357,0.533,0.261
19,0.379,0.773,0.667,0.616,0.552,0.394,0.552,0.236
20,0.386,0.773,0.647,0.573,0.547,0.425,0.57,0.256
21,0.387,0.773,0.644,0.606,0.538,0.398,0.525,0.248
22,0.375,0.773,0.654,0.619,0.482,0.375,0.543,0.245
23,0.372,0.773,0.644,0.61,0.521,0.389,0.556,0.24
24,0.582,0.919,0.73,0.82,0.805,0.912,0.794,0.623
25,1.158,1.06,1.075,1.344,1.216,2.333,1.561,1.75
26,1.549,1.122,1.39,1.713,1.52,2.715,2.151,2.028
27,1.764,1.161,1.721,1.998,1.797,2.789,2.478,2.181
28,1.982,1.191,2.095,2.25,2.075,3.168,2.727,3.043
29,2.417,1.213,3.328,2.453,2.363,3.734,3.193,4.538
30,3.258,1.233,4.766,2.848,3.938,4.639,4.076,4.891
31,4.229,1.249,4.926,4.328,4.79,4.943,4.71,4.92
32,4.726,1.262,4.945,4.899,4.927,4.964,4.928,4.932
33,4.868,1.27,4.953,4.97,4.947,4.965,4.968,4.921
34,4.903,1.278,4.96,4.978,4.956,4.964,4.976,4.919
35,4.911,1.284,4.96,4.984,4.96,4.961,4.979,4.918
36,4.912,1.289,4.963,4.986,4.964,4.957,4.98,4.916
37,4.912,1.293,4.965,4.99,4.967,4.955,4.98,4.909
38,4.912,1.293,4.965,4.99,4.967,4.953,4.98,4.903
39,4.912,1.294,4.965,4.991,4.97,4.952,4.98,4.904
40,4.912,1.294,4.965,4.99,4.971,4.95,4.98,4.901
41,4.912,1.294,4.966,4.99,4.97,4.947,4.979,4.904
42,4.912,1.294,4.966,4.991,4.97,4.948,4.979,4.892
43,4.912,1.294,4.966,4.991,4.97,4.946,4.98,4.89
44,4.912,1.292,4.965,4.99,4.971,4.947,4.979,4.894
45,4.912,1.291,4.965,4.99,4.97,4.943,4.978,4.884
46,4.911,1.289,4.966,4.99,4.97,4.94,4.978,4.886
47,4.911,1.288,4.966,4.99,4.97,4.939,4.979,4.889
48,4.91,1.285,4.965,4.99,4.971,4.941,4.978,4.887
