,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,1.218,0.702,0.038,0.637,0.179,0.471,0.549,0.305
1,1.216,0.7,0.033,0.572,0.195,0.5,0.559,0.237
2,1.214,0.702,0.049,0.62,0.187,0.475,0.516,0.213
3,1.222,0.701,0.058,0.557,0.194,0.408,0.542,0.333
4,1.215,0.7,0.043,0.606,0.214,0.48,0.559,0.322
5,1.215,0.699,0.054,0.572,0.159,0.478,0.538,0.277
6,1.222,0.7,0.043,0.574,0.173,0.453,0.577,0.249
7,1.216,0.699,0.041,0.628,0.165,0.494,0.555,0.296
8,1.215,0.699,0.054,0.621,0.217,0.505,0.543,0.239
9,1.218,0.697,0.043,0.585,0.169,0.526,0.557,0.323
10,1.216,0.697,0.058,0.585,0.182,0.475,0.555,0.298
11,1.22,0.702,0.036,0.58,0.164,0.469,0.522,0.285
12,1.223,0.701,0.041,0.587,0.165,0.447,0.515,0.238
13,1.211,0.697,0.042,0.648,0.188,0.492,0.552,0.292
14,1.212,0.697,0.041,0.624,0.16,0.447,0.541,0.28
15,1.218,0.697,0.052,0.568,0.171,0.461,0.553,0.235
16,1.218,0.695,0.054,0.574,0.182,0.487,0.542,0.256
17,1.22,0.695,0.052,0.606,0.207,0.467,0.561,0.311
18,1.22,0.696,0.06,0.59,0.168,0.462,0.552,0.3
19,1.213,0.696,0.059,0.648,0.165,0.465,0.525,0.292
20,1.218,0.698,0.034,0.625,0.183,0.387,0.522,0.254
21,1.217,0.697,0.058,0.646,0.152,0.48,0.546,0.31
22,1.219,0.696,0.058,0.544,0.22,0.431,0.534,0.278
23,1.223,0.694,0.039,0.591,0.223,0.501,0.52,0.195
24,1.222,0.695,0.038,0.574,0.183,0.476,0.517,0.258
25,1.216,0.693,0.038,0.584,0.155,0.489,0.542,0.28
26,1.21,0.694,0.045,0.585,0.148,0.455,0.528,0.244
27,1.214,0.695,0.048,0.581,0.216,0.498,0.522,0.262
28,1.224,0.719,0.042,0.565,0.211,0.491,0.572,0.245
29,1.55,1.127,0.088,0.568,0.195,0.995,0.809,0.604
30,2.167,1.708,0.292,0.816,0.354,2.519,1.321,1.584
31,2.66,2.039,0.525,1.183,0.644,3.414,1.84,2.399
32,2.974,2.221,0.618,1.469,0.95,3.716,2.287,2.838
33,3.177,2.339,0.652,1.716,1.103,3.887,2.554,3.181
34,3.351,2.422,0.616,1.923,0.973,4.051,2.837,3.514
35,3.539,2.482,0.763,2.286,0.803,4.245,3.095,3.706
36,3.763,2.533,3.415,2.916,0.854,4.447,3.526,4.063
37,4.077,2.573,4.741,4.361,1.145,4.871,4.234,4.828
38,4.594,2.605,4.853,4.926,2.378,4.966,4.803,4.937
39,4.851,2.632,4.859,4.974,4.466,4.969,4.948,4.935
40,4.924,2.655,4.857,4.977,4.887,4.969,4.969,4.942
41,4.941,2.674,4.842,4.977,4.912,4.967,4.972,4.93
42,4.943,2.69,4.827,4.976,4.906,4.963,4.971,4.928
43,4.941,2.704,4.789,4.974,4.889,4.965,4.969,4.927
44,4.939,2.715,4.744,4.968,4.857,4.964,4.968,4.931
45,4.937,2.726,4.689,4.963,4.818,4.961,4.966,4.925
46,4.935,2.733,4.614,4.959,4.771,4.96,4.965,4.918
47,4.932,2.738,4.551,4.956,4.733,4.96,4.962,4.921
48,4.929,2.745,4.508,4.952,4.7,4.959,4.961,4.922
49,4.926,2.75,4.477,4.955,4.663,4.962,4.957,4.927
50,4.924,2.754,4.453,4.948,4.645,4.961,4.956,4.932
51,4.922,2.758,4.44,4.953,4.625,4.963,4.955,4.929
52,4.922,2.759,4.428,4.954,4.607,4.963,4.953,4.937
53,4.918,2.764,4.421,4.953,4.603,4.962,4.952,4.929
54,4.917,2.764,4.41,4.957,4.582,4.965,4.951,4.944
55,4.917,2.764,4.422,4.953,4.596,4.959,4.954,4.942
56,4.917,2.764,4.407,4.957,4.584,4.967,4.952,4.948
57,4.917,2.765,4.418,4.962,4.594,4.967,4.954,4.946
58,4.917,2.765,4.407,4.969,4.574,4.968,4.951,4.948
59,4.916,2.754,4.422,4.969,4.581,4.967,4.952,4.949
60,4.916,2.763,4.425,4.975,4.561,4.972,4.951,4.954
61,4.916,2.764,4.425,4.973,4.572,4.972,4.953,4.952
