,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0,1.24,0.614,0.084,0.69,0.279,0.367,0.619,0.229
1,1.24,0.613,0.108,0.664,0.218,0.366,0.614,0.197
2,1.241,0.616,0.119,0.679,0.186,0.398,0.603,0.265
3,1.239,0.616,0.1,0.723,0.261,0.36,0.646,0.233
4,1.239,0.616,0.115,0.73,0.201,0.375,0.61,0.179
5,1.233,0.617,0.087,0.706,0.237,0.366,0.607,0.159
6,1.236,0.615,0.082,0.7,0.239,0.4,0.621,0.195
7,1.236,0.617,0.097,0.736,0.244,0.372,0.637,0.207
8,1.232,0.616,0.114,0.673,0.185,0.396,0.624,0.19
9,1.246,0.615,0.089,0.724,0.235,0.311,0.589,0.245
10,1.238,0.617,0.1,0.666,0.251,0.395,0.574,0.184
11,1.241,0.615,0.113,0.719,0.215,0.394,0.577,0.204
12,1.243,0.616,0.115,0.727,0.179,0.323,0.61,0.188
13,1.248,0.615,0.092,0.748,0.237,0.314,0.604,0.199
14,1.245,0.616,0.116,0.742,0.206,0.392,0.627,0.186
15,1.233,0.615,0.09,0.787,0.245,0.353,0.591,0.193
16,1.238,0.613,0.086,0.711,0.212,0.397,0.601,0.23
17,1.246,0.616,0.106,0.691,0.233,0.318,0.623,0.214
18,1.24,0.617,0.129,0.715,0.207,0.335,0.548,0.264
19,1.236,0.614,0.112,0.78,0.224,0.367,0.629,0.178
20,1.234,0.615,0.103,0.749,0.196,0.349,0.611,0.146
21,1.242,0.615,0.086,0.735,0.218,0.397,0.611,0.207
22,1.241,0.615,0.087,0.691,0.228,0.425,0.601,0.153
23,1.236,0.618,0.115,0.719,0.228,0.377,0.628,0.249
24,1.463,1.037,0.174,0.802,0.365,0.445,0.786,0.318
25,2.253,1.799,0.447,0.927,0.749,0.926,1.522,0.715
26,2.817,2.173,0.773,1.197,1.058,1.507,2.169,1.214
27,3.077,2.342,0.843,1.408,1.258,1.815,2.551,1.46
28,3.215,2.44,0.896,1.663,1.244,2.047,2.691,1.637
29,3.315,2.505,0.968,1.943,1.171,2.311,2.768,1.892
30,3.405,2.55,0.992,2.256,1.148,2.58,2.856,2.116
31,3.5,2.579,1.107,2.568,1.168,2.842,2.931,2.352
32,3.592,2.601,1.194,2.85,1.304,3.082,3.02,2.572
33,3.674,2.618,1.313,3.071,1.401,3.222,3.121,2.779
34,3.754,2.628,1.457,3.265,1.523,3.399,3.179,2.91
35,3.816,2.636,1.509,3.445,1.694,3.52,3.275,2.984
36,3.867,2.641,1.6,3.547,1.782,3.575,3.361,3.126
37,3.909,2.644,1.688,3.663,1.899,3.627,3.401,3.174
38,3.941,2.646,1.745,3.738,1.909,3.666,3.445,3.207
39,3.962,2.647,1.783,3.779,2.02,3.703,3.449,3.238
40,3.987,2.647,1.82,3.806,2.067,3.715,3.496,3.259
41,4.003,2.648,1.839,3.84,2.142,3.726,3.497,3.26
42,4.013,2.647,1.814,3.89,2.153,3.741,3.514,3.314
43,4.021,2.646,1.873,3.904,2.197,3.76,3.519,3.315
44,4.03,2.645,1.866,3.895,2.231,3.742,3.518,3.267
45,4.034,2.643,1.87,3.908,2.186,3.794,3.53,3.31
46,4.038,2.641,1.881,3.9,2.217,3.83,3.53,3.285
47,4.041,2.642,1.867,3.897,2.23,3.808,3.557,3.304
48,4.047,2.64,1.883,3.878,2.202,3.802,3.562,3.272
49,4.045,2.638,1.843,3.926,2.219,3.797,3.551,3.34
50,4.046,2.636,1.869,3.902,2.184,3.784,3.553,3.306
51,4.046,2.637,1.858,3.881,2.245,3.797,3.566,3.344
52,4.049,2.635,1.886,3.872,2.222,3.822,3.576,3.298
53,4.046,2.635,1.849,3.893,2.257,3.834,3.547,3.271
54,4.047,2.633,1.864,3.898,2.243,3.788,3.562,3.303
55,4.05,2.633,1.862,3.874,2.263,3.768,3.573,3.292
56,4.045,2.632,1.852,3.871,2.296,3.792,3.568,3.279
57,4.044,2.631,1.866,3.891,2.274,3.852,3.525,3.313
58,4.044,2.629,1.873,3.893,2.267,3.818,3.56,3.249
59,4.045,2.626,1.836,3.881,2.276,3.8,3.56,3.273
60,4.045,2.626,1.867,3.872,2.265,3.804,3.56,3.211
61,4.044,2.626,1.851,3.877,2.25,3.832,3.604,3.24
62,4.042,2.626,1.855,3.883,2.283,3.818,3.554,3.196
